u,v,matched_ref,route_no,road_name,highway,oneway,maxspeed,lanes,name,segment_length_m
1280869013,665241266,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,True,60,2,Lotus Road,40.961460136220275
1282529649,5352929666,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,4,Matara Road,19.401608209571453
1282529649,7094563039,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,4,Matara Road,1893.3556476082217
1307336317,6277534245,A0,AA000,Kollupitiya - Sri Jayewardenepura,trunk,True,60,,Ananda Coomaraswamy Mawatha,7.534026847762631
1307348559,2131864641,A0,AA000,Kollupitiya - Sri Jayewardenepura,trunk,True,60,3,Dudley Senanayake Mawatha (Castle Street),32.118437576766105
1331893829,3820002302,A5,AA005,Peradeniya - Badulla - Chenkaladi,trunk,False,50,1,Kandy Road,52.65909617483237
1331893829,3815809876,A5,AA005,Peradeniya - Badulla - Chenkaladi,trunk,False,50,2,Kandy Road,392.20002306410305
1331893829,2035811614,A5,AA005,Peradeniya - Badulla - Chenkaladi,trunk,False,50,1,Kandy Road,53.3158192735346
1340667695,1428650220,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,"['2', '4']",Matara-Hambantota Road,1003.1066786816169
1340667695,77379011,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,4,Matara-Hambantota Road,11499.342150467852
1346379037,1280044917,A0,AA000,Kollupitiya - Sri Jayewardenepura,trunk,True,"['60', '50']",3,Ananda Coomaraswamy Mawatha,41.795167844016696
1364655117,1640240442,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,4,Matara Road,2275.8774523265006
1364655117,1397140981,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,60,2,Matara Road,33.40484074890382
1397090864,603247200,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,60,2,Matara Road,129.72652704551564
1397090864,3935855296,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,60,2,Matara Road,1031.9377559687355
1397099240,1181395615,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,60,2,Matara Road,304.1241941111307
1397099240,1397128195,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,60,2,Matara Road,373.54967334428807
1397128195,603247200,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,60,2,Matara Road,24.717032394575668
1397128195,1397099240,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,60,2,Matara Road,373.5496733442881
1397140981,1397147766,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,60,2,Matara Road,949.569202575352
1397140981,1364655117,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,60,2,Matara Road,33.40484074890382
1397147766,3935855297,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,60,2,Matara Road,741.8332056025913
1397147766,1397140981,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,60,2,Matara Road,949.5692025753519
1400433848,5169879074,A10,AA010,Katugastota - Kurunegala - Puttalam,trunk,True,40,,Katugastota-Kurunegala-Puttalam Road,33.96434764824868
1400433848,618604210,A10,AA010,Katugastota - Kurunegala - Puttalam,trunk,False,60,,Katugastota-Kurunegala-Puttalam Road,206.79482615064882
1400433849,5169879054,A12,AA012,Puttalam - Trincomalee,trunk,True,40,,Anuradhapura Road,31.205745652739356
1400433849,1400433850,A12,AA012,Puttalam - Trincomalee,trunk,False,60,,Anuradhapura Road,2457.3669137694437
1400433850,1400433849,A12,AA012,Puttalam - Trincomalee,trunk,False,60,,Anuradhapura Road,2457.3669137694433
1400433850,4140943341,A12,AA012,Puttalam - Trincomalee,trunk,True,70,,,44.36841508985056
1401456407,1401456461,A12,AA012,Puttalam - Trincomalee,trunk,False,60,,Puttalam-Anuradhapura-Trincomalee Road,4331.198570701877
1401456407,2093612570,A12,AA012,Puttalam - Trincomalee,trunk,False,60,,Puttalam-Anuradhapura-Trincomalee Road,7702.633486416554
1401456461,1401456407,A12,AA012,Puttalam - Trincomalee,trunk,False,60,,Puttalam-Anuradhapura-Trincomalee Road,4331.198570701879
1401456461,7185588314,A12,AA012,Puttalam - Trincomalee,trunk,True,60,,Puttalam Road,98.54527988592987
1401472757,1181921828,A13,AA013,Galkulama - Anuradhapura,trunk,False,70,2,K. B. Ratnayake Mawatha,253.65748570335577
1401472808,12118609956,A13,AA013,Galkulama - Anuradhapura,trunk,False,70,,Bandaranaike Mawatha,428.6868750708805
1401472937,12118609958,A13,AA013,Galkulama - Anuradhapura,trunk,True,70,,Bandaranaike Mawatha,42.363093746536094
1401472941,12118609956,A13,AA013,Galkulama - Anuradhapura,trunk,True,70,,Bandaranaike Mawatha,34.451158053323006
1401473045,11743149450,A13,AA013,Galkulama - Anuradhapura,trunk,True,70,,Bandaranaike Mawatha,21.92437428507111
1401473049,11572133444,A13,AA013,Galkulama - Anuradhapura,trunk,True,70,,Bandaranaike Mawatha,36.45475550964904
1401473103,1401473132,A12,AA012,Puttalam - Trincomalee,trunk,True,70,,Jayanthi Mawatha,39.62825553404545
1401473103,13567087001,A12,AA012,Puttalam - Trincomalee,trunk,False,60,,Jayanthi Mawatha,1414.1302862902899
1418994146,665685929,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk_link,False,50,,,9.109201766437913
1418994146,1425700953,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,True,50,3,Galle Road,936.6055659807123
1420351659,1614298412,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,2,Galle Road,1523.5707288165327
1420351659,1420351935,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,"['70', '60']",2,Galle Road,2160.7117308583775
1420351935,1420351659,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,"['70', '60']",2,Galle Road,2160.7117308583775
1420351935,2083533106,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,60,,Galle Road,2049.9881261564706
1425700952,3448778696,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,True,"['60', '50']","['3', '2']",Galle Road,865.1378303813706
1425700953,1278003887,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,True,50,3,Galle Road,21.742200576359973
1427371818,1427371952,A1,AA001,Colombo - Kandy,trunk,False,70,2,Colombo-Kandy Road,3133.1944920119095
1427371818,3167641878,A1,AA001,Colombo - Kandy,trunk,False,70,2,Colombo-Kandy Road,2760.5683096894777
1427371952,1427371978,A1,AA001,Colombo - Kandy,trunk,False,70,2,Colombo-Kandy Road,582.9145919632646
1427371952,1427371818,A1,AA001,Colombo - Kandy,trunk,False,70,2,Colombo-Kandy Road,3133.1944920119104
1427371978,617967898,A1,AA001,Colombo - Kandy,trunk,False,70,2,Colombo-Kandy Road,464.94212262703326
1427371978,1427371952,A1,AA001,Colombo - Kandy,trunk,False,70,2,Colombo-Kandy Road,582.9145919632643
1428448780,1235750064,A0,AA000,Kollupitiya - Sri Jayewardenepura,trunk,True,70,3,Sri Jayewardenepura Mawatha,38.10886716886358
1428650220,3699494976,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,2,Matara-Hambantota Road,5584.115236390617
1428650220,1340667695,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,"['4', '2']",Matara-Hambantota Road,1003.106678681617
1428665347,1985676796,A18,AA018,Pelmadulla - Embilipitiya - Nonagama,trunk,False,72,2,Embilipitiya-Nonagama Road,5591.468892610185
1428665347,3699457435,A18,AA018,Pelmadulla - Embilipitiya - Nonagama,trunk,False,72,2,Embilipitiya-Nonagama Road,1697.6758261441882
1429213457,6947814997,A0,AA000,Kollupitiya - Sri Jayewardenepura,trunk,True,70,3,Sri Jayewardenepura Mawatha,12.944525965544457
1429213459,403875118,A0,AA000,Kollupitiya - Sri Jayewardenepura,trunk,True,70,2,Sri Jayewardenepura Mawatha,45.53644763601168
1430578050,129615686,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,60,,High Level Road,1612.9135343327318
1430578050,3379393108,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,True,60,,High Level Road,918.107750994151
1431441533,61802550,A1,AA001,Colombo - Kandy,trunk,True,60,3,Baseline Road,91.02903861291011
1431441535,665686664,A1,AA001,Colombo - Kandy,trunk,True,60,3,"['Baseline Road', 'Dr. Danister de Silva Mawatha']",563.9323598899387
1446610177,2079215806,A8,AA008,Panadura - Nambapana - Ratnapura,trunk,False,"['70', '50']",2,Horana Road,6351.806636442795
1446610177,11765244590,A8,AA008,Panadura - Nambapana - Ratnapura,trunk,False,"['70', '50']",2,Horana Road,5316.135421980932
1446610199,245519497,A8,AA008,Panadura - Nambapana - Ratnapura,trunk,False,50,2,Ratnapura Road,25.719062035215792
1446610199,245519498,A8,AA008,Panadura - Nambapana - Ratnapura,trunk,False,50,2,Ratnapura Road,134.17202951218877
1453000665,4136994000,A35,AA035,Paranthan - Kachchai - Mullaitivu,trunk,True,60,,Paranthan-Mullaittivu Road,120.31008449926692
1453000665,1453000766,A35,AA035,Paranthan - Kachchai - Mullaitivu,trunk,False,60,,Paranthan-Mullaitivu Road,929.3885774187218
1453000766,5217538839,A35,AA035,Paranthan - Kachchai - Mullaitivu,trunk,False,60,,"['Mankulam - Mullaitivu', 'Paranthan-Mullaitivu Road']",15946.525643440438
1453000766,1453000665,A35,AA035,Paranthan - Kachchai - Mullaitivu,trunk,False,60,,Paranthan-Mullaitivu Road,929.3885774187218
1457319623,6281782186,A34,AA034,Mankulam - Mullaitivu,trunk,False,60,,Mankulam - Mullaitivu,2104.996982753485
1457319623,3679319579,A34,AA034,Mankulam - Mullaitivu,trunk,False,60,,Mankulam - Mullaitivu,17818.877859698357
1475773455,3849049823,A3,AA003,Peliyagoda - Puttalam,trunk,True,60,2,Negombo Road,3461.2916387319738
1475786189,403899785,A3,AA003,Peliyagoda - Puttalam,trunk,True,60,2,Negombo Road,1143.6937360630163
1478609150,4693290695,A3,AA003,Peliyagoda - Puttalam,trunk,True,70,2,Colombo-Puttalam Road,1583.3470253414916
1506183874,3377393479,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,True,60,2,Colombo Road,199.46808438023047
1535398426,3064572227,A10,AA010,Katugastota - Kurunegala - Puttalam,trunk,False,60,,Kurunegala - Puttalam Road,1680.1596738100138
1535398426,3066364582,A10,AA010,Katugastota - Kurunegala - Puttalam,trunk,False,60,,"['Kurunegala - Puttalam Road', 'Kurunegala-Puttalam Road']",2563.0693843373247
1535398451,4067964375,A10,AA010,Katugastota - Kurunegala - Puttalam,trunk,False,70,,Kurunegala - Kandy Road,336.9318298458183
1535398451,4067967894,A10,AA010,Katugastota - Kurunegala - Puttalam,trunk,False,70,,Kurunegala - Kandy Road,1718.9134485905704
1541715354,2382030363,A15,AA015,Batticaloa - Tirikkondiadimadu - Trincomalee,trunk,True,50,2,Trincomalee Road,309.12543487672446
1545169133,3316015809,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,60,2,"['Pottuvil-Batticaloa Road', 'Kaliyodai Bridge']",9284.687942743409
1545169133,3302172264,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,60,2,Pottuvil-Batticaloa Road,1961.7003676876147
1571011417,3289420458,A33,AA033,Ja-Ela - Ekala - Gampaha - Yakkala,trunk,True,30,1,Gampaha-Ja Ela Road,28.71727143515827
1599036622,3279700971,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,60,2,Matara Road,1753.5449039686468
1599036622,6542960916,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,True,60,2,Matara Road,508.4283932564899
1614298412,1138480331,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,2,Galle Road,59.00173347303018
1614298412,1420351659,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,2,Galle Road,1523.5707288165331
1617989288,1779605042,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,2,Galle Road,4247.678638204778
1617989288,3749027775,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,2,Galle Road,4886.080268113503
1636603514,6492863077,A17,AA017,Galle - Deniyaya - Madampe,trunk,True,70,2,Akuressa Road,46.60407502732741
1636603514,2434214580,A17,AA017,Galle - Deniyaya - Madampe,trunk,False,70,2,Akuressa Road,6706.695034156455
1637717826,1094458277,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,2,Galle Road,9747.534513892722
1637717826,1779605042,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,2,Galle Road,3047.637414495731
1640240442,3365313019,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,4,Matara Road,14.686239287617566
1640240442,1364655117,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,4,Matara Road,2275.8774523265
1642975181,7042347620,A9,AA009,Kandy - Jaffna,trunk,False,70,2,Kandy - Jaffna Road,165.5383594037551
1642975181,1141723502,A9,AA009,Kandy - Jaffna,trunk,False,70,2,Kandy - Jaffna Road,18410.392583079432
1650097492,4885745120,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,True,60,2,New Tangalle Road,44.58828233724543
1650097492,2155946168,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,60,2,New Tangalle Road,815.0660494564441
1651774036,1692793167,A9,AA009,Kandy - Jaffna,trunk,False,70,2,Kandy-Jaffna Road,800.9346692860973
1651774036,258025517,A9,AA009,Kandy - Jaffna,trunk,False,70,2,Kandy-Jaffna Road,280.2920990150264
1651774095,6218784870,A6,AA006,Ambepussa - Kurunegala - Trincomalee,trunk,True,60,2,Kurunegala-Dambulla Road,156.52781249190159
1667080259,7103753926,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,True,60,,Galle Road,1743.9284776636548
1667080259,1138324553,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,60,,Galle Road,985.0590883370502
1668906602,1039403582,A0,AA000,Kollupitiya - Sri Jayewardenepura,trunk,True,70,2,Sri Jayewardenepura Mawatha,37.82838421705324
1674485421,1139248145,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,4,Matara Road,9054.232373168627
1674485421,3081634069,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,True,70,3,Matara Road,198.30571198139742
1674509843,1674510036,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,True,70,2,Matara Road,590.7614789215363
1674509843,1233269778,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,4,Matara Road,252.23076955059628
1674509938,10575124012,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,True,70,2,Matara Road,119.82897363990077
1674510036,5352929666,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,4,Matara Road,1155.5026543934036
1674510036,1674509843,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,True,70,2,Matara Road,590.8666735679246
1675667180,1899261664,A15,AA015,Batticaloa - Tirikkondiadimadu - Trincomalee,trunk,False,60,2,Trincomalee Road,766.5889684010567
1675667180,13743364556,A15,AA015,Batticaloa - Tirikkondiadimadu - Trincomalee,trunk,False,"['60', '50']",2,Trincomalee Road,11616.83552934913
1675705732,60654455,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,60,4,Matara Road,243.06514426080494
1675705732,1599036622,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,True,60,2,Matara Road,604.6558268380012
1676479570,6277491043,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,True,50,2,H. Sri Nassanka Mawatha (Maya Avenue),44.08050877381804
1676479570,4011680781,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,50,4,H. Sri Nassanka Mawatha (Maya Avenue),354.9984673952262
1681115626,6495299632,A15,AA015,Batticaloa - Tirikkondiadimadu - Trincomalee,trunk,True,50,2,Trincomalee Road,35.205882779909174
1681115626,1899261664,A15,AA015,Batticaloa - Tirikkondiadimadu - Trincomalee,trunk,False,60,2,Trincomalee Road,215.4658167051593
1683151514,1683151517,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,True,70,2,Galle Road,7.781469855197292
1683151516,7085684184,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,True,60,2,Galle Road,538.982943216904
1683151517,9565952987,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,True,70,2,Galle Road,311.78191179400443
1684344771,1684401699,A27,AA027,Ampara - Uhana - MahaOya,trunk,False,70,2,Kandy Road,166.41476151244305
1684344771,2082247583,A27,AA027,Ampara - Uhana - MahaOya,trunk,True,50,1,Kandy Road,103.86076853087111
1684401661,1684401699,A27,AA027,Ampara - Uhana - MahaOya,trunk,False,70,2,Kandy Road,306.684604457569
1684401661,2082247570,A27,AA027,Ampara - Uhana - MahaOya,trunk,False,70,2,Ampara-Uhana-Maha Oya Road,574.8623199636098
1684401699,1684401661,A27,AA027,Ampara - Uhana - MahaOya,trunk,False,70,2,Kandy Road,306.684604457569
1684401699,1684344771,A27,AA027,Ampara - Uhana - MahaOya,trunk,False,70,2,Kandy Road,166.41476151244308
1684534472,11715824051,A31,AA031,Karativu - Ampara,trunk,True,50,1,Karativu-Ampara Road,270.62344417811056
1684534495,2082247577,A31,AA031,Karativu - Ampara,trunk,True,50,1,Karativu-Ampara Road,241.63076100188013
1684534497,1685409301,A25,AA025,Siyambalanduwa - Damana - Ampara,trunk,False,60,2,Siyambalanduwa-Damana-Ampara Road,3306.0189674119715
1684534497,11715824039,A25,AA025,Siyambalanduwa - Damana - Ampara,trunk,True,60,1,Siyambalanduwa-Damana-Ampara Road,13.342536100914328
1684534499,1792802761,A31,AA031,Karativu - Ampara,trunk,False,70,2,Karativu-Ampara Road,7212.82927073435
1684534499,11715824054,A31,AA031,Karativu - Ampara,trunk,False,70,2,Karativu-Ampara Road,638.5966318609511
1684534503,1691633509,A31,AA031,Karativu - Ampara,trunk,True,50,1,Karativu-Ampara Road,14.957925121535421
1684534515,13876145708,A25,AA025,Siyambalanduwa - Damana - Ampara,trunk,True,60,1,Siyambalanduwa-Damana-Ampara Road,12.346117428939536
1684534515,11715824040,A31,AA031,Karativu - Ampara,trunk,True,50,1,Karativu-Ampara Road,5.891363178344634
1685409092,1979513531,A25,AA025,Siyambalanduwa - Damana - Ampara,trunk,False,60,2,Siyambalanduwa-Damana-Ampara Road,686.8078186961623
1685409092,13901998344,A25,AA025,Siyambalanduwa - Damana - Ampara,trunk,False,60,2,Siyambalanduwa-Damana-Ampara Road,1643.10276512224
1685409301,1979513531,A25,AA025,Siyambalanduwa - Damana - Ampara,trunk,False,60,2,Siyambalanduwa-Damana-Ampara Road,2038.357148831299
1685409301,1684534497,A25,AA025,Siyambalanduwa - Damana - Ampara,trunk,False,60,2,Siyambalanduwa-Damana-Ampara Road,3306.018967411971
1685488386,1877385011,A25,AA025,Siyambalanduwa - Damana - Ampara,trunk,False,60,2,Siyambalanduwa-Damana-Ampara Road,18775.617553243206
1685598193,1981159934,A9,AA009,Kandy - Jaffna,trunk,False,60,,Jaffna-Kandy Road,2470.2158650203473
1685598193,1732790481,A9,AA009,Kandy - Jaffna,trunk,False,60,,Jaffna-Kandy Road,9230.153053856833
1685802576,7051044595,A15,AA015,Batticaloa - Tirikkondiadimadu - Trincomalee,trunk,False,60,2,"['Trincomalee-Batticaloa Road', 'Gangai Bridge', 'Upparu Bridge', 'Ralkuli Bridge']",12090.477226038935
1685802576,13914032191,A15,AA015,Batticaloa - Tirikkondiadimadu - Trincomalee,trunk,True,60,1,Trincomalee-Batticaloa Road,16.942320527101288
1685803214,9394245013,A15,AA015,Batticaloa - Tirikkondiadimadu - Trincomalee,trunk,False,60,2,Trincomalee-Batticaloa Road,21.60735731641902
1685803214,3377492839,A15,AA015,Batticaloa - Tirikkondiadimadu - Trincomalee,trunk,False,60,2,Trincomalee-Batticaloa Road,2379.9925456303636
1691633509,1684534495,A31,AA031,Karativu - Ampara,trunk,True,50,1,Karativu-Ampara Road,141.1557318997661
1692793167,1651774036,A9,AA009,Kandy - Jaffna,trunk,False,70,2,Kandy-Jaffna Road,800.9346692860976
1692793167,4911274821,A9,AA009,Kandy - Jaffna,trunk,True,70,2,Kandy-Jaffna Road,500.7483221665037
1694691156,5300884107,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,True,72,2,Colombo Road,236.06647268741418
1694691223,912268077,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,"['72', '60']",2,"['Main Street', 'Warakatota New Bridge', 'CRWB', 'Ratunapura-Wellawaya Road']",3202.9560859873523
1694691223,1694695673,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,72,2,Main Street,357.9651416462715
1694695673,1694691223,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,72,2,Main Street,357.96514164627143
1694695673,5299485480,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,72,2,Main Street,246.87676250302792
1697437102,129610044,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,60,"['1', '2']",High Level Road,5120.462948047062
1697437102,1723172770,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,60,1,High Level Road,77.38784509196975
1697583102,129607626,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,60,1,High Level Road,61.51756094245445
1697583102,619883043,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,60,"['1', '2']",High Level Road,6609.443887265691
1708349295,1828234049,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,50,2,Main Street,350.79799038423386
1708349295,1708349377,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,50,2,Main Street,70.87024359495118
1708349356,4891891444,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,72,2,Ratunapura-Wellawaya Road,8.121135192890925
1708349356,1708362766,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,72,2,Ratunapura-Wellawaya Road,35.17681027300241
1708349359,4891891444,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,72,2,Ratunapura-Wellawaya Road,21.89423752295052
1708349359,1828217445,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,"['72', '50']",2,"['Main Street', 'Ratunapura-Wellawaya Road']",93.95052080968992
1708349370,4891891342,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,True,50,1,Ratunapura-Wellawaya Road,27.045016995353983
1708349370,4851094548,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,72,2,Ratunapura-Wellawaya Road,15354.478068631259
1708349377,1708349295,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,50,2,Main Street,70.87024359495118
1708349377,6228139618,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,True,50,1,Ratunapura-Wellawaya Road,21.628923376339284
1708362766,1708362825,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,72,2,Ratunapura-Wellawaya Road,295.73382030335074
1708362766,1708349356,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,72,2,Ratunapura-Wellawaya Road,35.17681027300241
1708362825,2077442148,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,72,2,Ratunapura-Wellawaya Road,3293.4986404317096
1708362825,1708362766,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,72,2,Ratunapura-Wellawaya Road,295.7338203033508
1709997728,1709997745,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,72,2,Ratunapura-Wellawaya Road,24.02754523849331
1709997728,2077442148,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,72,2,Ratunapura-Wellawaya Road,13267.016163183749
1709997745,1712467077,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,72,2,Ratunapura-Wellawaya Road,11288.535796682469
1709997745,1709997728,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,72,2,Ratunapura-Wellawaya Road,24.027545238493314
1712466837,1712467077,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,72,2,Ratunapura-Wellawaya Road,105.01355522351709
1712466837,603240427,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,72,2,Ratunapura-Wellawaya Road,9453.594698430648
1712467077,1709997745,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,72,2,Ratunapura-Wellawaya Road,11288.535796682463
1712467077,1712466837,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,72,2,Ratunapura-Wellawaya Road,105.0135552235171
1720491739,2401225758,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,70,2,Wellawaya-Pottuvil Road,8001.525298165551
1720491739,3351203885,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,70,2,Wellawaya-Pottuvil Road,6175.005006783507
1720902666,3674777304,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,2,Hambantota-Wellawaya Road,1799.6282651972379
1720902666,3677422292,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,2,Hambantota-Wellawaya Road,1306.3005463769364
1722823167,1809805397,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,70,2,Wellawaya-Pottuvil Road,7143.188067196888
1722823167,2401225758,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,70,2,Wellawaya-Pottuvil Road,413.3764311436773
1723172770,1697437102,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,60,1,High Level Road,77.38784509196977
1723172770,129607626,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,60,1,High Level Road,464.77146848766074
1723290054,3145257097,A18,AA018,Pelmadulla - Embilipitiya - Nonagama,trunk,False,72,,Pelmadulla-Embilipitiya Road,26.292767839203297
1723290054,4045295806,A18,AA018,Pelmadulla - Embilipitiya - Nonagama,trunk,False,72,,Pelmadulla-Embilipitiya Road,15323.231889661018
1723700615,1750944667,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,72,,Colombo Road,1233.8443144430828
1723700615,3937818079,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,True,72,,Colombo Road,44.81602300684703
1725053695,2231309667,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,70,2,Pottuvil-Batticloa Road,16820.02293045544
1725053695,4067142493,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,70,2,Pottuvil-Batticloa Road,28105.99100431554
1725061738,3899387299,A15,AA015,Batticaloa - Tirikkondiadimadu - Trincomalee,trunk,False,"['60', '50']",2,"['Oddaimavadi Bridge', 'Trincomalee Road']",1086.3527484201431
1725061738,6685478667,A15,AA015,Batticaloa - Tirikkondiadimadu - Trincomalee,trunk,False,60,2,Trincomalee Road,2611.6434521834685
1725061816,9567743870,A15,AA015,Batticaloa - Tirikkondiadimadu - Trincomalee,trunk,False,60,2,Trincomalee Road,1601.1628089535636
