u,v,matched_ref,route_no,road_name,highway,oneway,maxspeed,lanes,name,segment_length_m
33389341,250131773,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,2,Tangalle Road,431.2512243866413
33389341,33389417,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,2,Tangalle Road,2950.973138555022
33389417,13709350352,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,2,Tangalle Road,147.13699273102299
33389417,33389341,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,2,Tangalle Road,2950.973138555024
33389466,1750306782,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,2,Tangalle Road,3009.2328429374757
33389466,250131591,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,2,Tangalle Road,4824.890602888663
35436490,258029156,A1,AA001,Colombo - Kandy,trunk,False,60,2,Colombo Road,192.31415942434043
35436490,7094700078,A1,AA001,Colombo - Kandy,trunk,False,60,2,Colombo Road,18.0977895661637
44265232,610955288,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,2,"['Hambantota-Wellawaya Road', 'Tissa Road', 'Kuda Oya Bridge']",34342.35005420332
44265232,44265234,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,2,Tissa Road,428.26964759668834
44265234,1135398600,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,70,2,Wellawaya-Pottuvil Road,555.8492928618789
44265234,44265232,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,2,Tissa Road,428.26964759668834
44265234,603240642,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,70,2,Wellawaya-Pottuvil Road,241.97802826677886
44534497,138713209,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,True,60,2,Main Street,36.209397655338385
44534497,44534546,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,60,4,Main Street,30.402935461902736
44534546,44534497,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,60,4,Main Street,30.402935461902732
47822231,8703211017,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,4,Matara Road,861.0424354610827
47822231,47824936,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,4,Matara Road,111.43194604167623
47824936,47822231,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,4,Matara Road,111.43194604167624
49364006,49364356,A23,AA023,Wellawaya - Ella - Kumbalwela,trunk,False,60,2,Wellawaya-Ella-Kumbalwela Road,2805.211052211549
49364006,6658588595,A23,AA023,Wellawaya - Ella - Kumbalwela,trunk,False,60,2,Wellawaya-Ella-Kumbalwela Road,364.4161851258657
49364356,49364006,A23,AA023,Wellawaya - Ella - Kumbalwela,trunk,False,60,2,Wellawaya-Ella-Kumbalwela Road,2805.211052211549
49364356,77512695,A16,AA016,Beragala - Hali-Ela,trunk,False,70,2,Badulla-Bandarawela Road,2283.3246660648438
49364356,2145042656,A16,AA016,Beragala - Hali-Ela,trunk,False,70,2,Badulla-Bandarawela Road,4930.730258955189
49368092,2078611991,A5,AA005,Peradeniya - Badulla - Chenkaladi,trunk,False,60,2,Nuwara Eliya-Badulla Road,6026.814144400998
49368092,3682574805,A5,AA005,Peradeniya - Badulla - Chenkaladi,trunk,False,60,2,Nuwara Eliya-Badulla Road,7809.767367089599
49368243,1147075948,A5,AA005,Peradeniya - Badulla - Chenkaladi,trunk,False,60,2,Nuwara Eliya-Badulla Road,13724.341341810417
49368243,2026114937,A5,AA005,Peradeniya - Badulla - Chenkaladi,trunk,False,60,2,Nuwara Eliya-Badulla Road,351.41776503154233
49371992,77682693,A5,AA005,Peradeniya - Badulla - Chenkaladi,trunk,False,50,2,Queen Elizabeth Drive,608.455498087745
49371992,3584750699,A5,AA005,Peradeniya - Badulla - Chenkaladi,trunk,False,60,2,Kandy Road,552.0827390859297
49378902,3217407684,A5,AA005,Peradeniya - Badulla - Chenkaladi,trunk,False,60,2,Nuwara Eliya Road,1393.4015711438212
49378902,1834922625,A5,AA005,Peradeniya - Badulla - Chenkaladi,trunk,False,60,2,Nuwara Eliya Road,12237.541873641989
50366409,617823296,A1,AA001,Colombo - Kandy,trunk,False,70,2,Colombo-Kandy Road,4160.765647352335
50366409,324965926,A1,AA001,Colombo - Kandy,trunk,False,70,2,Colombo-Kandy Road,335.9360775890669
50366409,324965995,A1,AA001,Colombo - Kandy,trunk,False,70,2,Colombo-Kandy Road,330.9629780008951
50415021,665685894,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,True,50,2,Galle Road,196.87949808937424
50415165,12109482770,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,"['60', '50']",4,Galle Road,4154.12525690179
50415165,1138325237,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,60,,Galle Road,2352.628101421247
50415206,9634869050,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,True,60,,Galle Road,19.60995242044626
50422936,2361900649,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,True,60,3,Galle Road,282.72137840280834
59947552,6492867596,A17,AA017,Galle - Deniyaya - Madampe,trunk,False,70,2,Akuressa Road,1304.4375188705828
59947552,8703211017,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,4,Matara Road,546.3724385768845
59947552,309913698,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,4,Matara Road,188.50371828543953
60797056,60797372,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,True,50,2,Galle Road,144.1291780472259
60797372,60797439,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,True,"['50', '60']",2,Galle Road,1528.1868458886988
60797439,10603977997,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,True,60,2,Galle Road,1906.126514105971
60797607,1138325237,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,True,60,,Galle Road,199.3106675861649
60797926,3090460074,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,"['50', '70']",2,Galle Road,6489.666165726135
60797926,1781355217,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,"['4', '2']",Galle Road,1673.359310340018
60798009,7085495071,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,True,60,3,Galle Road,1092.565359681876
61802472,1431441533,A1,AA001,Colombo - Kandy,trunk,True,60,3,"['Baseline Road', 'Dr. Danister de Silva Mawatha']",634.05652534005
61802550,253022456,A1,AA001,Colombo - Kandy,trunk,True,60,3,New Kelani Bridge Road,36.45854002437077
77368738,3379676395,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,True,60,2,Colombo Road,44.060571699630074
77379011,1340667695,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,4,Matara-Hambantota Road,11499.342150467854
77379011,3960868163,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,4,Matara-Hambantota Road,19.925510212326756
77379074,3960797189,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,True,70,2,Matara-Hambantota Road,15.27669336906111
77379074,3960868163,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,4,Matara-Hambantota Road,496.9723444852068
77381284,4365280299,A16,AA016,Beragala - Hali-Ela,trunk,True,40,1,Beragala-Hali-Ela Road,28.69666258752661
77381284,2026106458,A16,AA016,Beragala - Hali-Ela,trunk,False,60,2,Beragala-Hali-Ela Road,155.92811919812365
77512695,49364356,A16,AA016,Beragala - Hali-Ela,trunk,False,70,2,Badulla-Bandarawela Road,2283.3246660648447
77512695,5018474141,A16,AA016,Beragala - Hali-Ela,trunk,True,70,1,Badulla-Bandarawela Road,126.78346274702972
77682693,2035811429,A5,AA005,Peradeniya - Badulla - Chenkaladi,trunk,False,50,2,Queen Elizabeth Drive,202.26184497315472
77682693,49371992,A5,AA005,Peradeniya - Badulla - Chenkaladi,trunk,False,50,2,Queen Elizabeth Drive,608.4554980877447
77684317,3390636008,A5,AA005,Peradeniya - Badulla - Chenkaladi,trunk,False,60,2,Badulla Road,138.27039407974019
77684317,3390634865,A5,AA005,Peradeniya - Badulla - Chenkaladi,trunk,False,60,2,Badulla Road,210.6446165839642
77844809,5018474141,A16,AA016,Beragala - Hali-Ela,trunk,False,70,2,Badulla-Bandarawela Road,5444.360603624775
91030247,7153699537,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,True,60,2,Galle Face Centre Road,202.43382226570338
98554099,98554144,A17,AA017,Galle - Deniyaya - Madampe,trunk,False,70,2,Deniyaya Road,2551.310207965684
98554099,2434214580,A17,AA017,Galle - Deniyaya - Madampe,trunk,False,70,2,"['Deniyaya Road', 'Akuressa Road']",9773.785967478303
98554144,98554769,A17,AA017,Galle - Deniyaya - Madampe,trunk,False,70,2,"['Deniyaya Road', 'Akuressa Road']",12228.575767434484
98554144,98554099,A17,AA017,Galle - Deniyaya - Madampe,trunk,False,70,2,Deniyaya Road,2551.3102079656837
98554769,2164965693,A17,AA017,Galle - Deniyaya - Madampe,trunk,False,70,2,Deniyaya Road,99.23555392430535
98554769,98554144,A17,AA017,Galle - Deniyaya - Madampe,trunk,False,70,2,"['Deniyaya Road', 'Akuressa Road']",12228.57576743448
98554769,1231840453,A24,AA024,Matara - Akuressa,trunk,False,"['72', '70']",2,"['Matara-Akuressa Road', 'Matara Road']",9075.628777470327
102737773,102737884,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,2,Matara-Hambantota Road,50.55579977530333
102737773,3256396052,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,2,Matara-Hambantota Road,39.88064403954145
102737846,1841475983,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,2,Matara-Hambantota Road,747.4759236683827
102737846,102737884,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,2,Matara-Hambantota Road,54.839047166000306
102737884,102737846,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,2,Matara-Hambantota Road,54.83904716600031
102737884,102737773,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,2,Matara-Hambantota Road,50.55579977530333
127659606,191856851,A7,AA007,Avissawella - Hatton - Nuwara Eliya,trunk,False,60,2,Yatiyantota Road,5453.6356650867
127659606,3095525776,A7,AA007,Avissawella - Hatton - Nuwara Eliya,trunk,False,60,2,"['Talduwa Bridge', 'Yatiyantota Road']",1381.500348793711
129605583,1212770520,A8,AA008,Panadura - Nambapana - Ratnapura,trunk,False,"['50', '70']",2,Horana Road,2630.4971084531153
129605583,256663997,A8,AA008,Panadura - Nambapana - Ratnapura,trunk,False,50,2,Horana Road,399.2120778133854
129607626,1723172770,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,60,1,High Level Road,464.7714684876607
129607626,1697583102,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,60,1,High Level Road,61.51756094245445
129610044,1150403364,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,60,2,High Level Road,1145.286693329016
129610044,1697437102,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,60,"['2', '1']",High Level Road,5120.462948047061
129615686,2068162856,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,60,,High Level Road,2043.7095440486082
129615686,1430578050,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,60,,High Level Road,1612.913534332732
129615826,635164975,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,True,60,"['3', '2']",High Level Road,1975.0103667312417
129615826,642867474,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,60,4,High Level Road,70.0928172002756
129615869,619918508,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,50,,High Level Road,616.1506795231898
129615869,619956323,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,50,,High Level Road,1443.4758677644256
129615924,9959089698,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,50,4,High Level Road,565.3707484888826
129615924,2071116345,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,"['50', '60']",,High Level Road,975.8163318056761
129615942,9959089698,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,50,4,High Level Road,24.78476408691185
129615942,651260245,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,50,4,High Level Road,33.45358333579149
130019052,4515020714,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,True,60,,Galle Road,255.19733919850887
130445177,1138481094,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,2,Galle Road,302.9117384758351
130445177,130445589,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,2,Galle Road,1274.4915828396406
130445589,130445177,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,2,Galle Road,1274.4915828396404
130445589,248048875,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,"['4', '2']",Galle Road,5841.741378795209
130462216,1675705732,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,60,"['4', '2']",Matara Road,10563.988616485507
138713219,5234940056,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,True,60,2,Colombo Road,44.044767751726624
191792898,666903979,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,True,"['60', '70']",4,Galle Road,188.14636817703823
191794735,7081602427,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,True,60,2,Galle Face Centre Road,297.2191736547771
191816795,6524681178,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,60,4,Sir Ernest de Silva Mawatha,673.2806931197188
191856851,8169922827,A7,AA007,Avissawella - Hatton - Nuwara Eliya,trunk,False,60,2,Yatiyantota Road,868.0802294017784
191856851,127659606,A7,AA007,Avissawella - Hatton - Nuwara Eliya,trunk,False,60,2,Yatiyantota Road,5453.6356650867065
198601066,3217150026,A21,AA021,Kegalle - Bulathkohupitiya - Karawanella,trunk,True,40,1,Kegalle-Bulathkohupitiya-Karawanella Road,36.65761657148429
198601066,5153458214,A21,AA021,Kegalle - Bulathkohupitiya - Karawanella,trunk,False,60,2,Kegalle-Bulathkohupitiya-Karawanella Road,2853.293179883989
198851718,248048875,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,"['4', '2']",Galle Road,5949.013666842821
198851718,3090460083,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,"['50', '70']","['4', '2']",Galle Road,4466.136577000102
206596162,1475773455,A3,AA003,Peliyagoda - Puttalam,trunk,True,60,2,Negombo Road,474.18491407964456
206597309,3268563914,A3,AA003,Peliyagoda - Puttalam,trunk,True,60,2,Negombo Road,2835.987624287946
245519497,1446610199,A8,AA008,Panadura - Nambapana - Ratnapura,trunk,False,50,2,Ratnapura Road,25.719062035215792
245519497,256663997,A8,AA008,Panadura - Nambapana - Ratnapura,trunk,False,50,2,Horana Road,355.8081136687123
245519498,1446610199,A8,AA008,Panadura - Nambapana - Ratnapura,trunk,False,50,2,Ratnapura Road,134.17202951218877
245519498,253718899,A8,AA008,Panadura - Nambapana - Ratnapura,trunk,False,50,2,Ratnapura Road,371.69642207194715
247139123,247139339,A7,AA007,Avissawella - Hatton - Nuwara Eliya,trunk,False,70,2,Hatton Road,5319.431763175388
247139123,1190507161,A7,AA007,Avissawella - Hatton - Nuwara Eliya,trunk,False,70,2,Hatton Road,703.0620367899877
247139339,5252242488,A7,AA007,Avissawella - Hatton - Nuwara Eliya,trunk,False,70,2,Hatton Road,7998.773326826268
247139339,247139123,A7,AA007,Avissawella - Hatton - Nuwara Eliya,trunk,False,70,2,Hatton Road,5319.431763175384
247140202,4108748760,A7,AA007,Avissawella - Hatton - Nuwara Eliya,trunk,False,70,2,Talawakelle Road,4187.921911825382
247140202,4507913122,A7,AA007,Avissawella - Hatton - Nuwara Eliya,trunk,False,"['50', '70']",2,"['Main Street', 'Talawakelle Road']",5755.458720877075
247140495,247140995,A7,AA007,Avissawella - Hatton - Nuwara Eliya,trunk,False,70,2,Nanu Oya Road,10280.07102737902
247140495,3517327762,A7,AA007,Avissawella - Hatton - Nuwara Eliya,trunk,False,70,2,Nanu Oya Road,6773.409854846212
247140995,247141016,A7,AA007,Avissawella - Hatton - Nuwara Eliya,trunk,False,"['50', '70']",2,"['Nanu Oya Road', 'Main Street']",875.7626020622546
247140995,247140495,A7,AA007,Avissawella - Hatton - Nuwara Eliya,trunk,False,70,2,Nanu Oya Road,10280.071027379012
247141016,247140995,A7,AA007,Avissawella - Hatton - Nuwara Eliya,trunk,False,"['50', '70']",2,"['Nanu Oya Road', 'Main Street']",875.7626020622546
247141016,3390658487,A7,AA007,Avissawella - Hatton - Nuwara Eliya,trunk,False,70,2,"['Nanu Oya Road', 'Main Street']",4512.2642232096405
248048875,130445589,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,"['4', '2']",Galle Road,5841.741378795212
248048875,198851718,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,"['4', '2']",Galle Road,5949.01366684282
248608270,4798976659,A0,AA000,Kollupitiya - Sri Jayewardenepura,trunk,False,60,2,"['Horton Place', 'Dudley Senanayake Mawatha']",1008.8768983568024
248608270,269202456,A0,AA000,Kollupitiya - Sri Jayewardenepura,trunk,True,60,2,Horton Place,276.62443198354896
250131591,33389466,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,2,Tangalle Road,4824.890602888662
250131591,3279650333,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,2,Tangalle Road,332.73020112723333
250131773,33389341,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,2,Tangalle Road,431.2512243866413
250131773,2155946168,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,2,Tangalle Road,1231.615086941008
250731003,13399644563,A0,AA000,Kollupitiya - Sri Jayewardenepura,trunk,True,70,2,Sri Jayewardenepura Mawatha,194.5978892106902
253022446,4422642586,A1,AA001,Colombo - Kandy,trunk,True,60,3,Dr. Danister de Silva Mawatha,45.79910257605009
253022456,324997824,A1,AA001,Colombo - Kandy,trunk,True,60,3,"['New Kelani Bridge', 'New Kelani Bridge Road']",725.6829789979121
253022458,1431441535,A1,AA001,Colombo - Kandy,trunk,True,60,3,"['New Kelani Bridge Road', 'Baseline Road']",117.36681790209214
253022461,253022458,A1,AA001,Colombo - Kandy,trunk,True,60,3,"['New Kelani Bridge', 'New Kelani Bridge Road']",672.5635543445587
253718899,1796922853,A8,AA008,Panadura - Nambapana - Ratnapura,trunk,False,"['50', '70']",2,Ratnapura Road,13020.355516633577
253718899,245519498,A8,AA008,Panadura - Nambapana - Ratnapura,trunk,False,50,2,Ratnapura Road,371.69642207194715
256663997,129605583,A8,AA008,Panadura - Nambapana - Ratnapura,trunk,False,50,2,Horana Road,399.2120778133854
256663997,245519497,A8,AA008,Panadura - Nambapana - Ratnapura,trunk,False,50,2,Horana Road,355.8081136687123
257926216,5693657962,A1,AA001,Colombo - Kandy,trunk,False,60,2,Sri Dalada Veediya,63.216586126728835
257926316,2078322240,A26,AA026,Kandy - Mahiyangana - Padiyatalawa,"['primary', 'trunk']",False,"['50', '60', '70']",2,"['Anagarika Dharmapala Mawatha', 'Weera Madduma Bandara Mawatha', 'Sangaraja Mawatha']",1796.309931485611
258025225,3213759120,A11,AA011,Maradankadawela - Habarana - Tirikkondiadimadu,trunk,False,"['60', '50', '70']",2,Habarana-Trincomalee-Batticaloa Road,18362.741077875224
258025517,1651774036,A9,AA009,Kandy - Jaffna,trunk,False,70,2,Kandy-Jaffna Road,280.2920990150264
258025517,258049598,A9,AA009,Kandy - Jaffna,trunk,False,70,2,Kandy-Jaffna Road,17026.085197342418
258029156,258029159,A5,AA005,Peradeniya - Badulla - Chenkaladi,trunk,False,50,2,Gampola Road,424.8171791821777
258029156,258029175,A1,AA001,Colombo - Kandy,trunk,False,60,2,Sirimavo Bandaranaike Mawatha (Peradeniya Road),112.73482127975241
258029156,35436490,A1,AA001,Colombo - Kandy,trunk,False,60,2,Colombo Road,192.3141594243405
258029159,258029156,A5,AA005,Peradeniya - Badulla - Chenkaladi,trunk,False,50,2,Gampola Road,424.8171791821777
258029159,2078331482,A5,AA005,Peradeniya - Badulla - Chenkaladi,trunk,False,50,2,Penideniya Road,446.09821529029574
258029175,258029156,A1,AA001,Colombo - Kandy,trunk,False,60,2,Sirimavo Bandaranaike Mawatha (Peradeniya Road),112.73482127975241
258029175,3033937981,A1,AA001,Colombo - Kandy,trunk,True,60,2,Sirimavo Bandaranaike Mawatha (Peradeniya Road),337.39670291247495
258030081,12741337236,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,True,50,2,High Level Road,824.1568976002881
258030081,4582456531,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,50,4,High Level Road,679.8829698243587
258049267,3616502607,A9,AA009,Kandy - Jaffna,trunk,False,60,2,Matale Road,7098.490197743153
258049267,1727358941,A9,AA009,Kandy - Jaffna,trunk,False,60,2,Matale Road,2671.0327318817626
258049379,3662474367,A9,AA009,Kandy - Jaffna,trunk,True,60,1,Kandy Road,43.04168653218087
258049379,3620006922,A9,AA009,Kandy - Jaffna,trunk,False,60,2,Kandy Road,2092.542833539106
258049381,2083007820,A9,AA009,Kandy - Jaffna,trunk,False,50,2,Kandy Road,79.6258148428456
258049396,258049381,A9,AA009,Kandy - Jaffna,trunk,True,60,2,Main Street (Trincomalee Street),1169.287596475904
258049396,1980552001,A9,AA009,Kandy - Jaffna,trunk,False,70,,Kandy-Jaffna Road,410.0093253799701
258049453,3710121977,A9,AA009,Kandy - Jaffna,trunk,False,70,,"['Kandy-Jaffna Road', 'Nalanda Oya Bridge']",20137.30721149442
258049453,1980552001,A9,AA009,Kandy - Jaffna,trunk,False,70,,Kandy-Jaffna Road,5588.810016391812
258049598,258025517,A9,AA009,Kandy - Jaffna,trunk,False,70,2,Kandy-Jaffna Road,17026.085197342407
258049598,3710121977,A9,AA009,Kandy - Jaffna,trunk,False,70,,Kandy-Jaffna Road,1454.4645205201195
258053453,6230885416,A0,AA000,Kollupitiya - Sri Jayewardenepura,trunk,True,70,2,Sri Jayewardenepura Mawatha,102.74331506360572
258523345,2285202897,A11,AA011,Maradankadawela - Habarana - Tirikkondiadimadu,trunk,False,"['60', '70']",2,"['Habarana-Trincomalee-Batticaloa Road', 'Habarana-Polonnaruwa-Batticaloa Road']",18609.544641877783
258523345,6495594239,A11,AA011,Maradankadawela - Habarana - Tirikkondiadimadu,trunk,True,50,2,Habarana-Polonnaruwa-Batticaloa Road,662.2777375798757
263155217,3591084262,A5,AA005,Peradeniya - Badulla - Chenkaladi,trunk,False,60,2,Kandy Road,7193.103089148947
263155217,263179584,A5,AA005,Peradeniya - Badulla - Chenkaladi,trunk,False,60,2,Kandy Road,3014.0291505740593
263179584,1855322535,A5,AA005,Peradeniya - Badulla - Chenkaladi,trunk,False,50,2,Meewatura Road,1680.9618925720654
263179584,263155217,A5,AA005,Peradeniya - Badulla - Chenkaladi,trunk,False,60,2,Kandy Road,3014.0291505740597
268931354,3742220438,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,True,"['50', '70']","['3', '2']",Sri Sambuddhatwa Jayanthi Mawatha (Havelock Road),701.0433606433593
268931354,4011682730,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,"['50', '60']","['5', '3', '6']",Sri Sambuddhatwa Jayanthi Mawatha (Havelock Road),440.5757465779779
269202456,3355393361,A0,AA000,Kollupitiya - Sri Jayewardenepura,trunk,True,60,3,Alexandra Roundabout,6.311465138196319
275517851,663702778,A0,AA000,Kollupitiya - Sri Jayewardenepura,trunk,True,70,4,Sri Jayewardenepura Mawatha,184.2274226723783
292783948,403881177,A3,AA003,Peliyagoda - Puttalam,trunk,True,60,2,Negombo Road,560.7916894835016
309033793,3510278658,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,60,2,Ratnapura Road,663.2803121137661
309033793,3090078667,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,72,2,Colombo-Ratnapura Road,12430.393449969244
309913698,59947552,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,4,Matara Road,188.5037182854395
309913698,3081634094,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,True,70,3,Matara Road,141.90421076674986
310860950,3937837818,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,72,2,Colombo Road,2890.6165700517217
310860950,5303300108,A4,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa,trunk,False,72,2,Colombo Road,128.13252458552097
310860950,1797858594,A8,AA008,Panadura - Nambapana - Ratnapura,trunk,False,"['50', '70']",2,Ratnapura Road,17821.801188926314
310863031,2152800310,A18,AA018,Pelmadulla - Embilipitiya - Nonagama,trunk,True,60,1,Pelmadulla-Embilipitiya Road,15.928074876251738
311128308,1094458277,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,2,Galle Road,1538.1200264014954
311128308,1138480331,A2,AA002,Colombo - Galle - Hambantota - Wellawaya,trunk,False,70,2,Galle Road,13.811689563362455
313407297,1478609150,A3,AA003,Peliyagoda - Puttalam,trunk,True,70,2,Colombo-Puttalam Road,149.09675031404842
324965926,50366409,A1,AA001,Colombo - Kandy,trunk,False,70,2,Colombo-Kandy Road,335.93607758906705
324965995,7786924226,A1,AA001,Colombo - Kandy,trunk,True,60,2,Colombo-Kandy Road,3609.242969408794
324965995,50366409,A1,AA001,Colombo - Kandy,trunk,False,70,2,Colombo-Kandy Road,330.9629780008951
324969585,7621971271,A1,AA001,Colombo - Kandy,trunk,True,70,2,Colombo-Kandy Road,1103.290147613051
324988637,3864419806,A1,AA001,Colombo - Kandy,trunk,True,60,2,Colombo-Kandy Road,6.953611012969262
324988797,733573148,A1,AA001,Colombo - Kandy,trunk,True,60,2,Colombo-Kandy Road,374.09520377214784
324994643,3864419811,A1,AA001,Colombo - Kandy,trunk,True,60,2,Colombo-Kandy Road,412.3549737722015
324997495,621175136,A1,AA001,Colombo - Kandy,trunk,True,60,"['3', '2']","['Colombo-Kandy Road', 'Kelani Railway Flyover']",1541.3715999887975
324997506,3431855628,A1,AA001,Colombo - Kandy,trunk,True,60,2,Colombo-Kandy Road,410.8338573545063
324997824,324998173,A1,AA001,Colombo - Kandy,trunk,True,60,2,Colombo-Kandy Road,49.27216465722033
324998173,2499137348,A1,AA001,Colombo - Kandy,trunk,True,60,2,Colombo-Kandy Road,55.80395655126346
325000016,4476504845,A1,AA001,Colombo - Kandy,trunk,True,60,"['3', '2']","['Colombo-Kandy Road', 'Kelani Railway Flyover']",1538.9042273151547
325003402,1924772358,A3,AA003,Peliyagoda - Puttalam,trunk,True,60,2,Kandy Road,61.03024758348499
325009601,1924772358,A3,AA003,Peliyagoda - Puttalam,trunk,False,60,4,Kandy Road,374.710984261841
325009601,3431855608,A3,AA003,Peliyagoda - Puttalam,trunk,True,60,2,Kandy Road,50.28899397069773
325011481,3664895156,A3,AA003,Peliyagoda - Puttalam,trunk,True,60,2,Negombo Road,339.19568810630165
