u,v,length_m,highway,name,oneway,ref
5064507637,7625469766,391.50207250833637,primary,"['Kaduwela Bridge (New Kandy Road)', 'Biyagama Road (New Kandy Road)']",True,AB4
5064507638,5064507637,8.596288729197687,primary_link,,False,
5064507638,5064507640,186.13498647858978,primary,Biyagama Road (New Kandy Road),True,AB4
5064507639,5064507640,8.810383291082587,primary_link,,False,
5064507639,5064507637,188.12275083390844,primary,Biyagama Road (New Kandy Road),True,AB4
5064507640,5064507639,8.810383291082587,primary_link,,False,
5064507640,5064507311,164.884151264411,primary,Biyagama Road (New Kandy Road),True,AB4
5075907874,5075907880,29.433971288797302,secondary,,True,
5075907874,9406760943,155.08919958259798,secondary,Elahera-Giritale Road,False,B112
5075907880,5075907874,15.12233668762515,secondary,,True,
5075907880,568948707,8729.617199419565,secondary,Elahera-Giritale Road,False,B112
5075907972,258057404,19495.837122377863,primary,Dambulla-Bakamuna-Kalagahawela Road,False,B615
5075907972,1896192506,15.919860925050525,primary,,True,
5120237603,13624920350,293.2844757583479,primary,Gannoruwa Road,False,B365
5120237603,7094700078,43.041994931511354,primary,Gannoruwa Road,False,B365
5120237603,35436490,38.7022192248244,primary,Gannoruwa Road,False,B365
5120237611,5120237612,8.253141739687527,secondary_link,,False,
5120237611,4096475976,534.8242666157697,primary,Gannoruwa Road,True,B365
5120237612,5120237611,8.253141739687527,secondary_link,,False,
5120237612,3810927781,377.5097110139383,primary,Gannoruwa Road,True,B365
5120422165,10065277044,24709.011427878002,primary,Weragantota-Randenigala Road,False,B474
5122515798,13653585411,29.514634957302185,primary,Sri Sumana Mawatha,False,B644
5122515798,733606450,39.6970786952998,primary,Ambatale Road,False,AB10
5122515798,13653585418,41.46966804674,primary,Ambatale Road,False,AB10
5124153327,7323226552,1838.582952508568,secondary,,False,
5126464943,854070627,252.85273939081233,secondary,Vallai Tellippalai Araly Road,False,
5126464943,5126464949,27.409715611349515,secondary,Pandattarippu Junction,True,
5126464949,853137780,2412.9271960627325,secondary,Vallai Tellippalai Araly Road,False,B437
5126464949,5126464959,20.229254485358215,secondary,Pandattarippu Junction,True,
5126464959,1245021311,3268.928159891789,secondary,Mathagal Road,False,B276
5126464959,5126464943,15.676431303383252,secondary,Pandattarippu Junction,True,
5139375451,3478101817,35.49844071866066,trunk,Sirimavo Bandaranaike Mawatha (Peradeniya Road),True,A1
5139375451,3088821708,58.248898851193275,primary,Galaha Road,True,B364
5140888508,3219914003,55.53510050804715,trunk,Bulathkohupitiya Road,True,A21
5142136907,5144316608,10.5786968526523,primary,Outer Circular Road,True,
5142136907,610951677,1811.4544618131806,trunk,Hambantota-Wellawaya Road,True,A2
5142136908,5142136907,8.229439687534123,trunk,Hambantota-Wellawaya Road,True,A2
5142136908,1978142686,6869.6115747807535,primary,Outer Circular Road,True,
5142136909,5142136910,25.47351830125261,trunk,New Hambantota Road,True,New-A2
5142136910,3676141026,10.702980544505097,primary,Outer Circular Road,True,
5142136910,3377615196,3009.707499353643,trunk,New Hambantota Road,True,New-A2
5144316608,5144316609,8.428851886333431,trunk,Hambantota-Wellawaya Road,True,A2
5144316609,5142136908,10.30679496831277,primary,Outer Circular Road,True,
5144316609,6248011187,354.9571494072079,trunk,Hambantota-Wellawaya Road,True,A2
5144316831,6248011213,8.642756644611007,trunk,New Tissa Road,True,New-A2
5144316831,41607687,12.245962169643118,trunk,,True,
5153458214,5153458215,23.021994371076378,trunk,Kegalle-Bulathkohupitiya-Karawanella Road,False,A21
5153458214,1805745150,43.49463138821849,primary,Nittambuwa-Urapola-Ruwanwella Road,True,B445
5153458214,198601066,2853.2931798839895,trunk,Kegalle-Bulathkohupitiya-Karawanella Road,False,A21
5153458215,5153458214,23.021994371076378,trunk,Kegalle-Bulathkohupitiya-Karawanella Road,False,A21
5153458215,445260233,1797.4039743232445,trunk,Kegalle-Bulathkohupitiya-Karawanella Road,False,A21
5153486356,3745318479,24061.966064294866,primary,"['Bulathkohupitiya-Dedugala Road', 'Dedugala-Dolosbage Road']",False,"['B588', 'B67']"
5153486356,5153486366,121.52856817591439,primary,Bulathkohupitiya-Dedugala Road,False,B67
5153486356,3514813026,204.4893477543284,primary,Old Dedugala Road,False,
5153486366,5153486356,121.52856817591439,primary,Bulathkohupitiya-Dedugala Road,False,B67
5153486366,3514826047,5045.141135893115,trunk,Kegalle-Bulathkohupitiya-Karawanella Road,False,A21
5153486366,3514813026,111.62171229617402,trunk,Kegalle-Bulathkohupitiya-Karawanella Road,False,A21
5156577884,4137378464,25397.746192380528,secondary,Medawachchiya-Kebithigollewa Road,False,B283
5156577884,5156577888,13.225513544944427,trunk,,True,
5156577885,1881982667,53.14919875280466,trunk,Vavuniya-Horowpotana Road,False,AA029
5156577885,5156577884,12.900747222687722,trunk,,True,
5156577886,1881982729,1004.1569678417385,secondary,Kebitigollewa New Town Road,False,B210
5156577886,5156577885,14.232643315333739,trunk,,True,
5156577888,5156577886,14.11474521322637,trunk,,True,
5156577888,1728748206,23650.156749096124,trunk,Vavuniya-Horowpotana Road,False,AA029
5157977021,3155552910,41.80920172336689,primary_link,,True,
5157977021,5157977022,28.17042616704,primary,Pelawatte Road,True,B47
5157977022,3502161784,9.164922573546498,primary,Denzil Kobbekaduwa Mawatha,False,AB15
5157977022,6719733698,24.041525124553065,primary,Pelawatte Road,True,B47
5157977022,3155552910,30.58766892215604,primary,Denzil Kobbekaduwa Mawatha,False,AB15
5158364149,1912538681,26.647931817245855,primary,Buthgamuwa Road,True,B469
5158364156,2083191826,24.99176956477898,primary,Kolonnawa-Angoda Road,True,B231
5158364156,5158364149,34.11986885856059,secondary_link,,True,
5159312518,5320624320,24.034178441283036,primary,Main Street,True,B384
5159312518,3777579457,64.81506409641145,primary,Main Street,False,B384
5169879054,5169879064,5.869490641717535,trunk,,True,
5169879060,1400433849,35.60512096812331,trunk,Anuradhapura Road,True,AA012
5169879060,5169879054,9.821326019238013,trunk,,True,
5169879064,4140985756,32.72169465654683,trunk,Katugastota-Kurunegala-Puttalam Road,True,A10
5169879064,5169879067,11.790301164534906,trunk,,True,
5169879067,5169879070,11.793881031714903,trunk,,True,
5169879070,1400433848,33.87074601966388,trunk,Katugastota-Kurunegala-Puttalam Road,True,A10
5169879070,5169879074,15.68113980455973,trunk,,True,
5169879074,5169879060,7.877539718766544,trunk,,True,
5180475383,10137867346,42.55305568303404,primary,Sri Uttarananda Mawatha,False,
5180475383,651263576,139.05574035564337,primary,Sri Uttarananda Mawatha,False,
5180475383,10137867336,52.828449583874935,primary_link,,True,
5182773491,5234940060,32.10964568082426,primary,Esplanade Road,True,B37
5182773491,138714420,92.70411689908602,primary,Esplanade Road,False,B37
5182838447,1931362427,39.23836553033678,primary,Wakwella Road,True,B130
5182838447,50760908,177.67905144665593,primary,Wakwella Road,False,B130
5190957525,2057041156,2444.0009801542924,trunk,Badulla Road,False,A5
5190957525,2043454739,6441.231159355286,primary,Ketawala Road,False,B100
5190957525,2011981296,118.88299045569867,trunk,Badulla Road,False,A5
5197144862,5197144866,86.07030284632444,trunk,Colombo-Kandy Road,True,A1
5197144862,6225766462,140.53651726111573,trunk_link,,True,
5197144866,2499287720,7.2957572899515855,trunk,Colombo-Kandy Road,True,A1
5197144866,6225766462,74.5043704151892,trunk,Colombo-Kandy Road,True,A1
5197144868,5197144866,11.372553431812843,trunk,Colombo-Kandy Road,True,A1
5197144868,3078591002,1057.5906941336953,trunk,Colombo-Kandy Road,True,A1
5202070937,1796923216,991.4173886988907,primary,Kongastenna Road,False,B144
5202667325,2732633603,64.21261576307927,trunk,Dambulla-Habarana Road,False,A6
5202667325,904233239,6354.086915070234,trunk,Dambulla-Habarana Road,False,A6
5202667325,2732633599,60.74742179127044,primary,Sigiriya Road,False,B162
5212489397,374112182,13.142430932678266,secondary,Rahula Road,False,
5212489397,3364864049,490.16750222543334,trunk,Akuressa Road,True,A24
5212489397,12856077378,1204.7932186863634,secondary,Rahula Road,False,
5212489400,1231840785,8.655125826715137,secondary,Kumaradasa Mawatha,False,
5212489400,5212490356,410.06580386919234,trunk,Akuressa Road,True,A24
5212489400,12856077364,1661.7450360615783,secondary,Kumaradasa Mawatha,False,
5212490345,1231840774,8.110142677652926,trunk_link,,False,
5212490345,5212489400,150.22046338426617,trunk,Akuressa Road,True,A24
5212490356,1231840826,8.365225952998463,trunk_link,,False,
5212490356,5212489397,314.3479070744559,trunk,Akuressa Road,True,A24
5214681742,10259347345,33.69975413117114,primary,New Hospital Road,True,AB5
5214681742,10259347359,46.46036505025627,primary,,True,AB5
5216483982,325011481,994.1430618457523,trunk,Negombo Road,True,A3
5216483988,2499283524,47.79382658268787,trunk,Peliyagoda Interchange Access Road,True,B634
5216483988,5216483982,67.86594396771851,trunk_link,,True,
5216483990,3431908601,59.870296390824265,trunk,Negombo Road,True,A3
5216483990,5216483996,80.76579826406471,trunk_link,,True,
5216483996,3780516724,1878.5618534782066,trunk,Peliyagoda Interchange Access Road,True,B634
5217538839,1453000766,15946.525643440427,trunk,"['Mankulam - Mullaitivu', 'Paranthan-Mullaitivu Road']",False,"['AA035', 'AA034']"
5217538839,6281776284,3925.257467124613,trunk,"['Mankulam - Mullaitivu', 'Mankulam-Mullaitivu Road']",False,AA034
5217538839,6538031537,22024.777750707228,secondary,Mullaitivu-Kokilai Road,False,B297
5217865786,4513240970,319.6640810688567,trunk,Elvitigala Mawatha,True,
5217865787,621816450,28.53316362467202,trunk,Elvitigala Mawatha,True,
5217865787,5217865790,34.78110066271141,trunk_link,,True,
5217865790,13695697500,28.836157536311646,primary,Bernard Soysa Mawatha (Kirula Road),True,
5220461443,3191696092,14.563185675381366,primary,P. de S. Kularatne Mawatha,True,AC19
5220461443,3191696091,23.179622468394363,secondary,E. W. Perera Mawatha (Regent Street),True,
5222832139,3369556773,9436.04030428884,secondary,Bulathsinhala - Galketiya - Molkawa Road,False,
5222832139,5222832362,17.91332060791379,primary,,True,
5222832213,1213041924,9.87895080229991,secondary_link,,False,
5222832213,5222832369,105.04997624529811,primary,Nagoda-Kalawellawa-Bellapitiya Road,True,B304
5222832228,5222832229,8.136591263781089,secondary_link,,False,
5222832228,5222832359,403.9100658748876,primary,Nagoda-Kalawellawa-Bellapitiya Road,True,B304
5222832229,5222832228,8.136591263781089,secondary_link,,False,
5222832229,5222832230,118.04350492406437,primary,Nagoda-Kalawellawa-Bellapitiya Road,True,B304
5222832230,1213041911,8.283530894257607,secondary_link,,False,
5222832230,1213041863,173.6453893888924,primary,Nagoda-Kalawellawa-Bellapitiya Road,True,B304
5222832354,5222832369,10.51092558569047,primary,,True,
5222832354,1213041924,112.89954451632273,primary,Nagoda-Kalawellawa-Bellapitiya Road,True,B304
5222832359,5222832354,18.543033395555696,primary,,True,
5222832362,5222832359,11.238869925629722,primary,,True,
5222832362,5222832229,404.80491180874634,primary,Nagoda-Kalawellawa-Bellapitiya Road,True,B304
5222832369,5222832139,8.514784289919367,primary,,True,
5222832372,5222832381,9.835366682878835,secondary_link,,False,
5222832372,5003691358,107.38172676524235,primary,Nagoda-Kalawellawa-Bellapitiya Road,True,B304
5222832381,5222832213,62.20082828991466,primary,Nagoda-Kalawellawa-Bellapitiya Road,True,B304
5222832381,5222832372,9.835366682878835,secondary_link,,False,
5222832390,5003691358,8.603256615209196,secondary_link,,False,
5222832390,5222832381,110.90124750719829,primary,Nagoda-Kalawellawa-Bellapitiya Road,True,B304
5225962162,5225962171,37.285072223942116,secondary,Muttettugala-Hiripitiya Road,True,B300
5225962162,2024988651,18427.057609601958,secondary,Muttettugala-Hiripitiya Road,False,B300
5225962163,5225962180,17.989597876966336,secondary,Hiripitiya-Madagalla road,True,B609
5225962163,5051771522,14868.37360257683,secondary,Hiripitiya-Madagalla road,False,B609
5225962164,5225962167,22.90790821122775,secondary,Wariyapola-Ganewatta-kumbukgete Road,True,B478
5225962164,1247065794,7881.898540624174,secondary,"['Wariyapola-Ganewatta Road', 'Wariyapola - Ganewatta Road', 'Wariyapola-Ganewatta-kumbukgete Road']",False,B478
5225962166,5225962163,20.285204488174394,secondary,Hiripitiya-Madagalla road,True,B609
5225962166,5225962180,11.388218430777133,secondary,,True,
5225962167,5225962166,2.91024118241267,secondary,,True,
5225962170,5225962164,22.76645862480609,secondary,Wariyapola-Ganewatta-kumbukgete Road,True,B478
5225962170,5225962167,8.982209589150107,secondary,,True,
5225962171,5225962170,3.3780707938894694,secondary,,True,
5225962174,6507179285,1.6129386185484773,secondary,,True,
5225962178,4445128968,28.45710836187895,secondary,Wariyapola-Ganewatta-kumbukgete Road,True,B478
5225962178,5225962174,9.210036268048222,secondary,,True,
5225962180,5225962178,6.029261105490999,secondary,,True,
5229028214,3410071521,11668.968799192928,primary,Alawatugoda-Ankumbura-Keppetigala Road,False,B7
5229028214,5239599858,9326.226246475759,secondary,Ankumbura - Pujapitiya Road,False,C048
5229028214,5644584039,21038.037002529127,"['primary', 'secondary']","['Mallawapitiya-Rambodagalla-Keppetigala Road', 'Alawatugoda-Ankumbura-Keppetigala Road', 'Mallawapitiya - Keppitigala Road']",False,"['B264', 'B7']"
5229420028,5231755675,32.976489804716245,primary_link,,True,
5229420028,2093611084,1028.8471329245158,primary,Thalawa Eppawala Road,False,B213
5229420028,5231755680,47.76634303542729,primary,Thalawa Eppawala Road,False,B213
5231755680,5229420028,47.7663430354273,primary,Thalawa Eppawala Road,False,B213
5231755680,13763979671,2101.199636964574,primary,Thalawa Eppawala Road,False,B213
5232275453,5232275515,2241.8999130387133,trunk_link,,True,
5232275453,3261810957,1070.9870607205678,trunk,Padawkema - Mattala Road,True,
5232275461,3261809924,12.177721461770075,trunk_link,,False,
5232275461,5232275453,216.40120068698698,trunk,Padawkema - Mattala Road,True,
5232275477,3261810957,1953.369651816208,trunk_link,,True,
5232275477,3261809931,1157.0700967823427,trunk_link,,True,
5232614480,1278007303,6.771273090695729,primary,,True,
5232991034,5232275515,1347.2685375232081,trunk_link,,True,
5232991034,3261809931,1476.7677218951335,trunk,Padawkema - Mattala Road,True,
5233976058,6509057831,8.50208763765532,primary,Kalawana-Depdene-Rakwana Road,True,B181
5233976058,1780055679,46047.0044641353,primary,Kalawana-Depdene-Rakwana Road,False,B181
5233976061,5233980319,4.285232374517241,primary,Ratnapura Road,False,B421
5233976061,1994703248,4050.36880401495,primary,Ratnapura Road,False,B421
5233980319,5237375206,11.3783083247917,primary,Ratnapura Road,False,B421
5233980319,5233976061,4.285232374517241,primary,Ratnapura Road,False,B421
5234940056,5234940057,9.592366969100542,trunk,,True,
5234940057,3377393479,19.122334227872607,trunk,,True,
5234940057,12126721597,194.4365900856615,trunk,Colombo Road,True,A2
5234940060,138713219,3.5135636889847484,trunk,,True,
5234964214,47824192,723.4128511446626,trunk,Old Matara Road,True,Old-A2
5234967326,2150213472,14.225175838120498,primary,,True,
5234967326,1931363942,22.695398554606648,primary,Wakwella Road,True,B130
5237375206,5233980319,11.3783083247917,primary,Ratnapura Road,False,B421
5237375206,5237438508,21.253856887558072,primary,Ratnapura Road,False,B421
5237375206,5237438509,25.517488037033168,primary,Kalawana-Depdene-Rakwana Road,True,B181
5237438508,912273614,17107.554920904848,primary,Ratnapura Road,False,B421
5237438508,5237375206,21.253856887558072,primary,Ratnapura Road,False,B421
5237438508,5237438509,43.63672521375034,primary_link,,True,
5237438509,5233976058,7.684537271971574,primary,Kalawana-Depdene-Rakwana Road,True,B181
5237448594,5237448596,10.833052102976655,primary,Kaduwela Road (New Kandy Road),False,B240
5237448594,5239209325,27.156303847784542,primary,Kaduwela Road (New Kandy Road),False,B240
5237448596,5237448594,10.833052102976655,primary,Kaduwela Road (New Kandy Road),False,B240
5237448596,621188379,45.64228284441458,primary,Kaduwela Road (New Kandy Road),False,B240
5237448596,5237467094,60.041737598978216,primary,Denzil Kobbekaduwa Mawatha,True,AB15
5237467094,4755854822,14.446726811773104,primary,Denzil Kobbekaduwa Mawatha,False,AB15
5237467094,5237448594,61.31372510495983,primary,Denzil Kobbekaduwa Mawatha,True,AB15
5237467113,5239209328,29.011025990863402,primary,Kalapaluwawa Road,True,B644
5237467113,5239209325,46.26398135151451,secondary_link,,True,
5237485233,5237485234,6.861041017937746,trunk,Colombo-Kandy Road,False,A1
5237485233,4929241610,25.91117928906658,trunk,Colombo-Kandy Road,False,A1
5237485234,4929241606,21.648487412918836,trunk,Colombo-Kandy Road,False,A1
5237485234,5237485233,6.861041017937746,trunk,Colombo-Kandy Road,False,A1
5237485234,4929241607,30.262884330060395,primary,Kegalle Bypass,True,B643
5239209325,5239209328,32.699092146034715,primary,Kaduwela Road (New Kandy Road),False,B240
5239209325,5237448594,27.156303847784542,primary,Kaduwela Road (New Kandy Road),False,B240
5239209328,4817240135,6.49123705148325,primary,Kaduwela Road (New Kandy Road),False,B240
5239209328,5239209325,32.69909214603471,primary,Kaduwela Road (New Kandy Road),False,B240
5239569079,5239599858,13147.09745247722,primary,"['Bokkawala Road', 'Bokkawala-Poojapitiya Road']",False,B15
5239569079,3064234194,4033.626625599576,trunk,"['Galagedara Road', 'Kurunegala Road']",False,A10
5239569079,3343547728,982.7053134266886,trunk,Galagedara Road,False,A10
5239599858,5239569079,13147.097452477214,primary,"['Bokkawala Road', 'Bokkawala-Poojapitiya Road']",False,B15
5239599858,1836349723,22.47725443177128,primary,Bokkawala-Poojapitiya Road,False,B15
5239599858,5229028214,9326.226246475759,secondary,Ankumbura - Pujapitiya Road,False,C048
5245953959,617806916,52.957227448742096,trunk,Kurunegala - Kandy Road,True,A10
5245953959,5245953970,11.763551404068014,trunk,,True,
5245953965,3064571979,50.78786589450373,trunk,Kurunegala - Kandy Road,True,A10
5245953965,617806911,14.359998728018448,trunk,,True,
5245953969,4905293870,223.53531295304472,primary,Suratissa Mawatha,True,B51
5245953969,5245953965,15.212134733060923,trunk,,True,
5245953970,5245953969,3.978796778784574,trunk,,True,
5248343437,617806943,9.159612480459394,primary_link,,False,
5248343437,3064572227,291.7126026084178,trunk,Kurunegala - Puttalam Road,True,A10
5248343437,6548196295,901.4253535286565,primary,Kurunegala-Negombo Road,False,B247
5248343448,4944055634,30.366280678925317,trunk,Kurunegala - Puttalam Road,True,A10
5248343448,9568699369,43.61342832198942,trunk_link,,True,
5248343520,4944055508,30.826803361154937,trunk,Ambepussa-Kurunegala Road,True,A6
5248343520,4944055507,44.36500732026278,trunk_link,,True,
5248343532,5248343520,684.6417705002617,trunk,Ambepussa-Kurunegala Road,True,A6
5252242470,4108748752,5539.726563625848,trunk,Talawakelle Road,False,A7
5252242470,5252242482,8.65096894732754,trunk,,True,
5252242482,5252242493,13.406761497285625,trunk,,True,
5252242482,6250183891,34.78410900503288,primary,Hatton - Maskeliya - Sri Pada Road,True,B149
5252242488,247139339,7998.773326826269,trunk,Hatton Road,False,A7
5252242488,5252242470,15.398757575930974,trunk,,True,
5252242493,5252242488,19.99212587247384,trunk,,True,
5255462083,847468303,507.0019826511783,primary,Jaffna - Kankesanthurai Road,False,AB016
5255462083,5502287924,42.45905055877465,primary,Jaffna - Kankesanthurai Road,True,AB016
5257292853,9282393896,158.5351583322435,secondary,Thuparamaya Mawatha,False,B397-2
5257292853,567004219,759.4464968827073,secondary,Thuparamaya Mawatha,False,B397-2
5257292853,5257292855,57.51090511721135,secondary,Thuparamaya Mawatha,False,B397-2
5257292855,13587403121,4.3266270554115325,secondary,Thuparamaya Mawatha,False,B397-2
5257292855,13587403123,6.688604198226734,secondary,Thuparamaya Mawatha,False,B397-2
5257292855,5257292853,57.51090511721136,secondary,Thuparamaya Mawatha,False,B397-2
5258083976,5258083989,13.577986134450075,primary,,True,
5258083976,2185127828,29565.129032972134,primary,Pelawatta-Neluwa Road,False,B363
5258083979,1093799558,7064.843417011661,primary,Thawalama-Neluwa Road,False,B411
5258083979,5258083976,7.5135861135054265,primary,,True,
5258083985,2155827775,22868.444015197816,primary,Neluwa-Morawaka Road,False,B363
5258083985,5258083979,13.235797889847362,primary,,True,
5258083989,5258083985,7.996335817325079,primary,,True,
5258083989,2155827769,2325.825953350077,primary,Neluwa-Dellawa Road,False,B411
5264919265,3090559903,14505.849102286831,primary,Kiriella-Nedurana-Eheliyagoda Road,False,B222
5264919265,1796922874,15328.977556365708,trunk,Ratnapura Road,False,A8
5264919265,1797858594,1097.6216299271005,trunk,Ratnapura Road,False,A8
5270751465,2093610826,4556.110306760648,trunk,Puttalam-Anuradhapura-Trincomalee Road,False,AA012
5272770101,3648987752,12.289941800137786,secondary,,True,
5272770101,2560879662,29.046291759184413,trunk,Kirulapone Avenue,True,
5273425373,1830490073,573.3261088470247,trunk,T. B. Panabokke Mawatha (Gangasiri Road),False,A5
5273425373,3871146840,25.28956632169342,trunk,T. B. Panabokke Mawatha (Gangasiri Road),True,A5
5273425374,3871146844,20.649534258060406,primary,Kandy Road,True,AB13
5276999751,6513598497,10.054524264779966,primary,Denzil Kobbekaduwa Mawatha,False,AB15
5276999751,6513598493,1264.48587641183,primary,Defence Headquarters Access Road,True,B642
5276999751,4755854822,845.1388287778158,primary,Denzil Kobbekaduwa Mawatha,False,AB15
5276999759,2974015176,778.1305254640139,primary,D.P. Wijesinghe Mawatha,False,B645
5276999759,6513598565,63.974618228873275,primary,D.P. Wijesinghe Mawatha,True,B645
5276999774,5276999759,23.11144526071943,primary,D.P. Wijesinghe Mawatha,True,B645
5277143310,7043449110,50.1230013786315,primary_link,,True,
5277143310,3731372276,39.182770148005396,primary,Pannipitiya Road,True,B47
5280287630,13663348779,8.33418767076475,primary_link,,False,
5280287630,2028303897,2460.3087956827176,trunk,Colombo-Kandy Road,True,A1
5280287631,4785724017,8.289131948816118,primary_link,,False,
5280287631,5280287630,7.349610708306295,trunk,Colombo-Kandy Road,True,A1
5286754885,10088292097,2967.061710344718,primary,Bibile-Medagama-Nakkala Road,False,B56
5286754885,2398925514,44.04825500487372,trunk,Badulla-Chenkaladi Road,False,A5
5286754885,4837295492,2308.200660709935,trunk,Badulla-Chenkaladi Road,False,A5
5286960407,3476487649,1696.9731937297013,secondary,,False,
5289221658,5289221774,1163.0117269152072,primary,Udayagiri Raja Maha Viharaya Road,False,B590
5289221658,4959610635,44812.18670605855,trunk,"['Ampara-Uhana-Maha Oya Road', 'Ampara Road']",False,A27
5289221658,3649840867,2571.1974089021205,trunk,Ampara-Uhana-Maha Oya Road,False,A27
5289221774,5289221658,1163.0117269152065,primary,Udayagiri Raja Maha Viharaya Road,False,B590
5294022980,652615607,661.4058594568529,primary,H. K. Edmond Mawatha,False,B109
5294022980,3619556378,42.484368583250564,primary_link,,False,
5294022980,1364675869,39.93998105378529,primary,H. K. Edmond Mawatha,False,B109
5294130394,5294130771,497.3074758912126,primary,Goodshed Road,True,B27-14
5294130394,1694691156,266.7843418339929,primary,"['Inner Circular Road', 'Bus Station Approach Road', 'Goodshed Road']",False,B27-14
5294130771,1694695673,29.73945921657721,primary,Inner Circular Road,False,B27-14
5299485480,1694695673,246.87676250302792,trunk,Main Street,False,A4
5299485480,5300880923,476.2389426425269,primary,"['Council Avenue', 'Senanayake Mawatha']",False,AB14
5300880923,5299485480,476.23894264252687,primary,"['Senanayake Mawatha', 'Council Avenue']",False,AB14
5300880923,5304819153,23.867766346692907,primary,Council Avenue,True,AB14
5300884107,2151471710,15.644855902108517,primary_link,,True,
5300884107,5300890594,23.477249476739505,trunk,Colombo Road,True,A4
5300890594,5299485480,329.3101253103507,trunk,Main Street,True,A4
5302260364,5302260378,11.973121835446516,trunk_link,,False,
5302260364,602759923,538.6551385347753,trunk,Anuradhapura Road,True,A9
5302260374,5302260394,9.494869510622022,secondary,Kekirawa-Ganewalpola Road,True,B212
5302260374,3518425520,162.72622085412434,trunk,Anuradhapura Road,True,A9
5302260378,5302260404,45.24176616227778,trunk,Anuradhapura Road,True,A9
5302260378,5302260364,11.973121835446516,trunk_link,,False,
5302260392,602759923,9.339660831351006,secondary,Kekirawa-Ganewalpola Road,True,B212
5302260392,5302260378,543.7629164176403,trunk,Anuradhapura Road,True,A9
5302260394,5302260392,7.5133405643207976,trunk,Anuradhapura Road,True,A9
5302260394,6294506984,44.57699311086568,secondary,Kekirawa-Ganewalpola Road,True,B212
5302260404,5302260364,45.062942256633804,trunk,Anuradhapura Road,True,A9
5302260404,7927504084,10401.01518740633,trunk,Anuradhapura Road,False,A9
5303291025,5303291031,110.91761581132707,primary,Bandaranaike Mawatha,False,AB14
5303291025,3771891851,29.903508657232585,primary,Bandaranaike Mawatha,True,AB14
5303291031,3771886827,26.040689712854682,primary,Bandaranaike Mawatha,False,AB14
5303291031,5303291025,110.91761581132707,primary,Bandaranaike Mawatha,False,AB14
5303291031,8312180939,47.254654379853015,primary_link,,True,
5303300108,310860950,128.132524585521,trunk,Colombo Road,False,A4
5303300108,1694691156,558.5996796944258,trunk,Colombo Road,True,A4
5304819149,5304819153,10.49018110722083,primary,Police Roundabout,True,
5304819149,5300880923,21.26044100622781,primary,Council Avenue,True,AB14
5304819153,5304819155,8.318648853762827,primary,Police Roundabout,True,
5304819155,5303291025,31.53769890324818,primary,Bandaranaike Mawatha,True,AB14
5304819155,3771891851,14.080139349594308,primary,Police Roundabout,True,
5315984574,638937223,113.65860538413217,primary,Minuwangoda New Road,False,
5315984574,3289420403,705.1059888181867,primary,Minuwangoda New Road,True,
5315984604,843513352,7.094506434522668,primary_link,,False,
5315984604,5315984610,128.71157592161282,trunk,Colombo Road,True,A33
5315984609,843513354,7.448322727742267,primary_link,,False,
5315984609,3799780754,133.08211872151278,trunk,Colombo Road,True,A33
5315984610,3891382236,7.599410607254595,primary_link,,False,
5315984610,5315984609,70.40405682548229,trunk,Colombo Road,True,A33
5315988823,3289503413,13.260109392042132,trunk,Police Junction,True,
5315988824,2902943461,91.59926891544093,primary,Saranankara Mawatha,False,B446
5315988824,5315988834,9.37663252031821,trunk,Police Junction,True,
5315988825,637009411,86.8289594737405,trunk,Colombo Road,False,A33
5315988825,5315988824,16.831287318831933,trunk,Police Junction,True,
5315988834,5315984604,165.95977502822444,trunk,Colombo Road,True,A33
5315988834,5315988823,9.00181692765238,trunk,Police Junction,True,
5315988848,3797730069,176.58464914715793,primary,,True,
5315988848,5315988872,344.17870086647383,primary,Fly Over,True,
5315988872,4231278232,7.075980407084979,primary_link,,False,
5315988872,3214502835,92.75358403986098,primary,,True,
5316437630,4790001153,28.846140884387136,trunk,Colombo-Kandy Road,True,A1
5316437630,7087827239,34.24387285762931,primary_link,,True,
5316437631,5316437632,15.678050243978973,primary,New Kandy Road,True,B214
5316437631,658424634,4235.6817282330485,primary,New Kandy Road,False,B214
5316437632,5316437634,21.586055887501704,primary,New Kandy Road,True,B214
5316437632,4790000815,25.950361736095577,primary_link,,True,
5316437634,619905141,9.49010352057726,primary,New Kandy Road,True,B214
5316437634,4790000815,16.49370544546606,trunk,Colombo-Kandy Road,True,A1
5316468079,4790019634,8.844105358766566,primary_link,,True,
5316468079,6536495259,124.28151877796239,trunk,Colombo-Kandy Road,True,A1
5319762817,1239489675,75.10648442357866,trunk,Polgahawela-Kegalle Road,False,A19
5319762817,6227950832,57.52576071565257,trunk,Polgahawela-Kegalle Road,False,A19
5319762817,5319762820,69.6152274696138,primary_link,,True,
5319762820,5330656812,25.83886294323881,primary,Polgahawela-Kegalle Old Road,True,
5319765722,3851353586,6434.910080425156,trunk,Polgahawela-Kegalle Road,False,A19
5319765722,6227950822,54.580454142229875,trunk,Polgahawela-Kegalle Road,True,A19
5319765726,5330656814,19.309447255285498,primary,Polgahawela-Kegalle Old Road,True,
5319765726,3168908516,166.8154263639386,primary,Polgahawela-Kegalle Old Road,False,
5320624320,5320624371,9.92506829099836,primary,,True,
5320624355,3189672680,8.484593553998359,primary_link,,False,
5320624355,5320624390,276.9678285156388,primary,"['Main Street', 'Kurunegala Road']",True,B384
