node_id,latitude,longitude,street_count,n_aa_roads,aa_roads,junction_type,is_aa_aa_junction,is_aa_any_junction
9406713271,7.376896,81.838787,3,1,A4,AA-Other,False,True
2966142456,7.001634,79.950909,4,1,A1,AA-Other,False,True
3816390084,6.978388,79.927534,3,1,A1,AA-Other,False,True
2966142462,7.001855,79.951146,3,1,A1,AA-Other,False,True
5559025503,7.00193,79.951312,4,1,A1,AA-Other,False,True
2966142464,7.001996,79.951466,4,1,A1,AA-Other,False,True
2966142468,7.002073,79.951688,3,1,A1,AA-Other,False,True
2966142485,7.002786,79.953551,4,1,A1,AA-Other,False,True
2966142476,7.002692,79.953553,3,1,A1,AA-Other,False,True
3345071368,7.001921,79.951501,3,1,A1,AA-Other,False,True
13662447481,7.002872,79.955699,3,1,A1,AA-Other,False,True
2966142501,7.003275,79.956497,3,1,A1,AA-Other,False,True
4784496254,7.00307,79.956334,6,1,A1,AA-Other,False,True
3021911951,7.298432,80.637016,3,1,A9,AA-Other,False,True
3218446414,7.306634,80.634554,4,1,A9,AA-Other,False,True
3033937986,7.266208,80.596125,3,1,A1,AA-Other,False,True
3810784671,7.267864,80.596816,3,1,A1,AA-Other,False,True
3064234194,7.37046,80.527814,3,1,A10,AA-Other,False,True
4394543338,7.37075,80.527641,3,1,A10,AA-Other,False,True
5239569079,7.343663,80.550324,3,1,A10,AA-Other,False,True
3064234504,7.432959,80.446281,3,1,A10,AA-Other,False,True
3586058707,7.37242,80.52599,3,1,A10,AA-Other,False,True
3064571979,7.486331,80.366905,3,1,A10,AA-Other,False,True
617806911,7.486646,80.366661,3,1,A10,AA-Other,False,True
5248342416,7.488774,80.362086,4,1,A10,AA-Other,False,True
3073676023,6.93425,79.855372,3,1,A1,AA-Other,False,True
3078591002,6.968524,79.910731,3,1,A1,AA-Other,False,True
6266871671,6.029604,80.241793,3,1,A2,AA-Other,False,True
3081634071,6.02938,80.242166,3,1,A2,AA-Other,False,True
3081634077,6.02961,80.241913,4,1,A2,AA-Other,False,True
3081634087,6.029666,80.24186,4,1,A2,AA-Other,False,True
3088508684,7.325174,80.626224,3,1,A9,AA-Other,False,True
3088508692,7.324819,80.625867,3,1,A9,AA-Other,False,True
3088508691,7.324716,80.625787,3,1,A9,AA-Other,False,True
7037556016,7.322549,80.625021,3,1,A9,AA-Other,False,True
3088508709,7.322305,80.624861,4,2,A10;A9,AA-AA,True,True
3088516296,7.322207,80.624772,3,1,A10,AA-Other,False,True
3088508720,7.322347,80.624795,3,2,A10;A9,AA-AA,True,True
3088508729,7.322392,80.624828,3,1,A9,AA-Other,False,True
3088508732,7.321947,80.624467,3,1,A10,AA-Other,False,True
3088508750,7.321894,80.624498,4,1,A10,AA-Other,False,True
3491138212,6.952533,80.213184,3,1,A7,AA-Other,False,True
3109024823,6.841251,79.965142,4,1,A4,AA-Other,False,True
5969036508,6.841355,79.96484,3,1,A4,AA-Other,False,True
3120470733,7.132348,80.32759,3,1,A21,AA-Other,False,True
3514813026,7.10503,80.335886,3,1,A21,AA-Other,False,True
3763282547,7.155532,80.368209,3,1,A21,AA-Other,False,True
3129331583,7.02349,80.261457,3,1,A7,AA-Other,False,True
3136299955,6.931944,79.846944,3,1,A4,AA-Other,False,True
259648440,6.927695,79.8498,3,1,A4,AA-Other,False,True
3136385191,6.934009,79.846439,3,2,A1;A4,AA-AA,True,True
3141171382,6.933962,79.84685,4,1,A1,AA-Other,False,True
3136385193,6.933526,79.846652,3,1,A4,AA-Other,False,True
3136385196,6.934036,79.847128,3,1,A1,AA-Other,False,True
3155986410,6.336686,80.845845,3,1,A18,AA-Other,False,True
10131009918,6.332904,80.855318,3,1,A18,AA-Other,False,True
3147058584,6.333951,80.854108,3,1,A18,AA-Other,False,True
3147058592,6.334072,80.853913,3,1,A18,AA-Other,False,True
3147058586,6.334179,80.853758,3,1,A18,AA-Other,False,True
3355393375,6.911769,79.864678,3,1,A0,AA-Other,False,True
6258386258,6.92253,79.852573,3,1,A4,AA-Other,False,True
3169826275,7.14918,80.58022,3,1,A5,AA-Other,False,True
4142250035,7.161725,80.573635,3,1,A5,AA-Other,False,True
3170533571,7.322348,80.624892,4,1,A9,AA-Other,False,True
3199600250,7.101239,79.910338,3,1,A33,AA-Other,False,True
3204336187,7.619908,80.246096,3,1,A10,AA-Other,False,True
2902101194,7.619796,80.246216,3,1,A10,AA-Other,False,True
3206095333,7.063978,80.011199,3,1,A1,AA-Other,False,True
4789587325,7.052423,80.004281,3,1,A1,AA-Other,False,True
3215585621,6.986899,80.444861,3,1,A7,AA-Other,False,True
3216973603,7.028901,80.294976,3,1,A7,AA-Other,False,True
3216973606,7.029014,80.294962,3,1,A7,AA-Other,False,True
3217149379,7.023448,80.261818,3,1,A7,AA-Other,False,True
3129331580,7.023505,80.261492,3,1,A7,AA-Other,False,True
3217150024,7.023639,80.261316,3,1,A21,AA-Other,False,True
3217150036,7.023624,80.261545,3,1,A7,AA-Other,False,True
3217232039,7.072974,80.2693,3,1,A21,AA-Other,False,True
4019244695,7.306904,80.634571,4,1,A9,AA-Other,False,True
3219884852,7.252995,80.343186,3,1,A1,AA-Other,False,True
3803143155,7.253512,80.348138,3,1,A1,AA-Other,False,True
3224489753,7.252824,80.342263,3,1,A1,AA-Other,False,True
3219885863,7.248339,80.343713,3,1,A21,AA-Other,False,True
4929241947,7.248221,80.343574,3,1,A21,AA-Other,False,True
3219914004,7.248522,80.34364,3,1,A21,AA-Other,False,True
4929241573,7.248708,80.343598,3,1,A21,AA-Other,False,True
3219994344,7.252174,80.339674,3,1,A1,AA-Other,False,True
4929242050,7.251408,80.335132,3,1,A1,AA-Other,False,True
3220121962,7.252744,80.341604,3,1,A1,AA-Other,False,True
3796385433,7.252766,80.342274,3,1,A1,AA-Other,False,True
3220016719,7.230864,80.350679,3,1,A21,AA-Other,False,True
3220025120,7.230559,80.350535,3,1,A21,AA-Other,False,True
4929241586,7.247822,80.343227,5,1,A21,AA-Other,False,True
3226275220,7.256992,80.518984,4,1,A1,AA-Other,False,True
3237492320,7.265554,80.552042,3,1,A1,AA-Other,False,True
3718488870,7.250956,80.450594,3,1,A1,AA-Other,False,True
3237492327,7.265649,80.552221,3,1,A1,AA-Other,False,True
3252971709,7.081201,79.89107,3,1,A33,AA-Other,False,True
3268563916,7.157068,79.87105,3,1,A3,AA-Other,False,True
13695573497,5.974198,80.438227,3,1,A2,AA-Other,False,True
13695595627,5.973798,80.438322,3,1,A2,AA-Other,False,True
3289420399,7.092839,79.990381,3,1,A33,AA-Other,False,True
3797644308,7.092756,79.990642,3,1,A33,AA-Other,False,True
3289420454,7.092828,79.990238,3,1,A33,AA-Other,False,True
8736765754,6.989844,81.056929,3,1,A5,AA-Other,False,True
3302140237,7.21843,81.849664,3,1,A4,AA-Other,False,True
7103763200,7.221151,81.849912,3,1,A4,AA-Other,False,True
3302140241,7.218391,81.849764,3,1,A4,AA-Other,False,True
7103763193,7.216868,81.851822,3,1,A4,AA-Other,False,True
7103763199,7.221151,81.849938,3,1,A4,AA-Other,False,True
3316122459,7.376988,81.838837,3,1,A4,AA-Other,False,True
3316122455,7.376992,81.838751,3,1,A4,AA-Other,False,True
3316122462,7.37695,81.838849,3,1,A4,AA-Other,False,True
3316122466,7.376911,81.838753,3,1,A31,AA-Other,False,True
3316122454,7.376969,81.838737,3,1,A31,AA-Other,False,True
3336273920,8.043108,80.595821,3,1,A9,AA-Other,False,True
4914548524,8.093109,80.574388,3,1,A9,AA-Other,False,True
3336273922,8.04261,80.59597,3,1,A9,AA-Other,False,True
3340914298,6.927643,79.849896,3,1,A4,AA-Other,False,True
6537213315,6.927435,79.850295,3,1,A4,AA-Other,False,True
3345071370,7.001856,79.95135,3,1,A1,AA-Other,False,True
3350595478,7.29124,81.67251,3,1,A31,AA-Other,False,True
11715824066,7.291769,81.680474,3,1,A31,AA-Other,False,True
3364860604,5.948299,80.547909,3,1,A2,AA-Other,False,True
3364864049,5.948239,80.534931,3,1,A24,AA-Other,False,True
3410002327,5.94803,80.534923,4,1,A24,AA-Other,False,True
3364883416,5.948019,80.534892,4,1,A24,AA-Other,False,True
3815814909,6.967591,80.767568,3,1,A5,AA-Other,False,True
3398081272,5.976336,80.518429,4,1,A24,AA-Other,False,True
5771476347,5.97663,80.5184,3,1,A24,AA-Other,False,True
3403175022,6.955869,79.888018,5,1,A1,AA-Other,False,True
3431855593,6.955927,79.884079,3,1,A1,AA-Other,False,True
4621924226,6.95594,79.887974,3,1,A1,AA-Other,False,True
3431855654,6.956582,79.882931,3,1,A1,AA-Other,False,True
3431855630,6.955939,79.884018,3,1,A1,AA-Other,False,True
3431908601,6.972147,79.885917,4,1,A3,AA-Other,False,True
3478101817,7.265873,80.596267,4,1,A1,AA-Other,False,True
3491135822,6.952964,80.212406,3,1,A4,AA-Other,False,True
3492878507,8.945119,79.923952,3,1,A32,AA-Other,False,True
4137314869,9.503818,80.211968,3,1,A32,AA-Other,False,True
5153486366,7.104056,80.335644,3,1,A21,AA-Other,False,True
3518418201,8.274186,80.500235,3,1,A9,AA-Other,False,True
3518418193,8.274076,80.500232,3,1,A9,AA-Other,False,True
3518418194,8.273746,80.500205,3,1,A9,AA-Other,False,True
3518418208,8.274041,80.500106,3,1,A9,AA-Other,False,True
3518418214,8.274223,80.5001,3,1,A13,AA-Other,False,True
3518418199,8.274232,80.500122,3,1,A9,AA-Other,False,True
3518418203,8.274099,80.500052,3,1,A13,AA-Other,False,True
3518425501,8.040808,80.597192,3,1,A9,AA-Other,False,True
5302260378,8.035185,80.599794,3,1,A9,AA-Other,False,True
3518425508,8.040872,80.596959,3,1,A9,AA-Other,False,True
7035050524,8.042221,80.596069,3,1,A9,AA-Other,False,True
3538149112,6.934315,79.865589,3,1,A1,AA-Other,False,True
619227153,6.933926,79.865974,3,1,A1,AA-Other,False,True
3538180787,6.932321,79.860481,3,1,A1,AA-Other,False,True
3556443375,6.932395,79.860944,3,1,A1,AA-Other,False,True
3556443371,6.932094,79.860738,4,1,A1,AA-Other,False,True
3799736775,6.931916,79.858961,3,1,A1,AA-Other,False,True
3557474363,8.039882,80.755392,3,1,A11,AA-Other,False,True
6540075345,8.089601,80.637998,3,1,A11,AA-Other,False,True
3871146838,7.166792,80.572435,4,1,A5,AA-Other,False,True
3594147916,5.944702,80.549885,3,1,A2,AA-Other,False,True
3697151657,5.944693,80.549952,3,1,A2,AA-Other,False,True
13663348779,7.011092,79.966389,4,1,A1,AA-Other,False,True
3600557544,7.002944,79.956234,3,1,A1,AA-Other,False,True
3618872658,7.271313,80.605372,3,1,A1,AA-Other,False,True
3780823908,7.271508,80.605407,3,1,A1,AA-Other,False,True
3645486728,7.439779,80.631744,3,1,A9,AA-Other,False,True
13367298677,5.996656,80.51934,3,1,A24,AA-Other,False,True
3637344649,6.152999,81.144711,3,1,A2,AA-Other,False,True
6248011188,6.153575,81.145849,3,1,A2,AA-Other,False,True
3649864139,7.576574,79.795816,4,1,A3,AA-Other,False,True
3649864144,7.576522,79.79561,3,1,A3,AA-Other,False,True
3649876602,7.576707,79.79537,3,1,A3,AA-Other,False,True
3649873087,7.578236,79.79435,3,1,A3,AA-Other,False,True
12620876473,8.027838,79.8298,3,1,A3,AA-Other,False,True
3649874915,7.577706,79.794387,4,1,A3,AA-Other,False,True
3649874902,7.577698,79.794258,3,1,A3,AA-Other,False,True
3649874906,7.577642,79.794265,3,1,A3,AA-Other,False,True
3649876603,7.576874,79.795363,3,1,A3,AA-Other,False,True
3649876604,7.576738,79.795315,3,1,A3,AA-Other,False,True
3649878435,7.576836,79.795471,3,1,A3,AA-Other,False,True
3649864133,7.576721,79.79572,3,1,A3,AA-Other,False,True
3649878439,7.576492,79.795653,3,1,A3,AA-Other,False,True
6695505199,7.272513,79.863976,4,1,A3,AA-Other,False,True
3662474376,7.465996,80.62337,4,1,A9,AA-Other,False,True
3664895173,6.9609,79.880878,3,1,A3,AA-Other,False,True
4426797157,6.963766,79.881639,3,1,A3,AA-Other,False,True
13689191650,6.297848,81.236812,3,1,A2,AA-Other,False,True
3697145064,5.944612,80.549862,4,1,A2,AA-Other,False,True
13695148146,5.944794,80.54879,3,1,A2,AA-Other,False,True
3718488874,7.251136,80.450005,3,1,A1,AA-Other,False,True
3730047332,6.906798,81.559661,3,1,A4,AA-Other,False,True
6685195539,6.90663,81.559407,3,1,A4,AA-Other,False,True
4067142483,6.878097,81.828906,3,1,A4,AA-Other,False,True
3737231765,7.123349,80.067147,3,1,A1,AA-Other,False,True
3742220440,6.890438,79.863778,4,1,A4,AA-Other,False,True
3742220437,6.89035,79.863801,4,1,A4,AA-Other,False,True
3742220439,6.890421,79.8637,3,1,A4,AA-Other,False,True
3770168315,7.090838,79.991998,3,1,A33,AA-Other,False,True
3799742997,7.091005,79.991598,3,1,A33,AA-Other,False,True
3770168316,7.090956,79.992175,3,1,A33,AA-Other,False,True
3780516705,6.967602,79.90132,3,1,A1,AA-Other,False,True
5197144868,6.967909,79.901623,3,1,A1,AA-Other,False,True
3781723165,6.934293,79.845036,3,1,A1,AA-Other,False,True
3803143156,7.253462,80.348144,3,1,A1,AA-Other,False,True
3797644263,7.092296,79.992303,3,1,A33,AA-Other,False,True
3797730069,7.091167,79.991688,4,1,A33,AA-Other,False,True
3797644275,7.092415,79.99225,3,1,A33,AA-Other,False,True
3289420390,7.092718,79.990382,3,1,A33,AA-Other,False,True
3799780749,7.091218,79.999476,3,1,A33,AA-Other,False,True
8933799512,7.091441,79.999809,3,1,A33,AA-Other,False,True
3799780753,7.090988,79.999357,3,1,A33,AA-Other,False,True
5139375451,7.266134,80.596441,4,1,A1,AA-Other,False,True
3822754793,7.340105,80.992316,3,1,A26,AA-Other,False,True
4814119777,7.340206,80.992892,3,1,A26,AA-Other,False,True
3825207097,6.931924,79.842193,3,1,A2,AA-Other,False,True
3355420037,6.934666,79.842766,3,1,A2,AA-Other,False,True
3836856289,7.383178,81.227773,3,1,A26,AA-Other,False,True
13431444645,7.38327,81.22802,3,1,A26,AA-Other,False,True
6540645130,6.990623,79.893253,3,1,A3,AA-Other,False,True
5319765722,7.329658,80.304102,3,1,A19,AA-Other,False,True
3871134706,7.166836,80.572346,3,1,A5,AA-Other,False,True
3927772236,7.072885,80.269201,3,1,A21,AA-Other,False,True
3937818066,6.715607,80.384988,3,1,A4,AA-Other,False,True
3937818093,6.715657,80.384813,3,1,A4,AA-Other,False,True
3937818064,6.715635,80.38498,3,1,A4,AA-Other,False,True
3937837841,6.705405,80.384809,3,1,A4,AA-Other,False,True
3937837843,6.70549,80.384934,3,1,A4,AA-Other,False,True
3937837959,6.705573,80.384844,3,1,A4,AA-Other,False,True
3945809610,6.841702,79.964625,3,1,A4,AA-Other,False,True
6292190587,6.841572,79.964893,3,1,A4,AA-Other,False,True
3960797187,6.028503,80.794843,3,1,A2,AA-Other,False,True
3964896717,6.910986,79.882053,3,1,A0,AA-Other,False,True
3983328377,7.2719,80.605874,3,1,A1,AA-Other,False,True
3983328743,7.271554,80.60561,3,1,A1,AA-Other,False,True
13671477050,7.293147,80.63317,3,1,A1,AA-Other,False,True
3983329767,7.271641,80.605507,3,1,A1,AA-Other,False,True
4004620069,7.293161,80.635143,3,1,A1,AA-Other,False,True
4004630079,7.293086,80.63531,3,1,A1,AA-Other,False,True
4004620076,7.293139,80.634927,3,1,A1,AA-Other,False,True
6324979463,7.293272,80.634742,3,1,A1,AA-Other,False,True
4004621090,7.293264,80.633433,3,1,A1,AA-Other,False,True
11367587826,7.293239,80.633374,3,1,A1,AA-Other,False,True
13615512124,7.293324,80.633608,3,1,A1,AA-Other,False,True
8936981953,7.293084,80.635983,3,1,A1,AA-Other,False,True
6260211179,6.881637,79.869795,3,1,A4,AA-Other,False,True
619195378,6.881868,79.869837,3,1,A4,AA-Other,False,True
4019244692,7.307013,80.634597,3,1,A9,AA-Other,False,True
8865864661,7.308231,80.637128,3,1,A9,AA-Other,False,True
4019244724,7.307042,80.634767,3,1,A9,AA-Other,False,True
4071257597,6.872773,81.350638,3,1,A4,AA-Other,False,True
4087054248,7.198719,79.854363,3,1,A3,AA-Other,False,True
4087054259,7.198519,79.85446,4,1,A3,AA-Other,False,True
6275242615,7.198576,79.854433,4,1,A3,AA-Other,False,True
4108748752,6.924352,80.606283,3,1,A7,AA-Other,False,True
5252242470,6.898145,80.592587,3,1,A7,AA-Other,False,True
4137349471,8.320803,80.381545,3,1,A28,AA-Other,False,True
4137349478,8.320851,80.381474,4,2,A12;A28,AA-AA,True,True
13564710682,8.320998,80.381265,3,1,A12,AA-Other,False,True
4137349486,8.320941,80.381563,3,1,A12,AA-Other,False,True
4137353395,8.321251,80.381898,3,1,A12,AA-Other,False,True
4137349488,8.321198,80.381946,3,1,A12,AA-Other,False,True
4137349479,8.320861,80.381625,3,1,A12,AA-Other,False,True
4137353396,8.321285,80.382009,4,1,A12,AA-Other,False,True
4137359438,8.331577,80.403453,3,1,A13,AA-Other,False,True
1401473107,8.331782,80.403056,3,1,A13,AA-Other,False,True
8795417511,8.331964,80.403114,3,1,A12,AA-Other,False,True
5055655462,8.355911,80.417935,3,1,A20,AA-Other,False,True
4139586563,8.327356,80.361091,3,1,A12,AA-Other,False,True
7185616200,8.32735,80.361196,3,1,A12,AA-Other,False,True
4807150338,7.877962,80.010618,3,1,A10,AA-Other,False,True
5169879067,8.030011,79.831139,3,1,A10,AA-Other,False,True
4147052689,6.989764,79.892563,3,1,A3,AA-Other,False,True
4152511797,6.990017,79.892808,3,1,A3,AA-Other,False,True
4177584094,7.281437,80.666471,3,1,A26,AA-Other,False,True
4197383649,6.91166,79.858123,3,1,A0,AA-Other,False,True
4212767857,7.785088,81.591057,3,1,A5,AA-Other,False,True
4231244458,7.101375,79.910352,3,1,A33,AA-Other,False,True
4388603896,6.95658,79.882698,3,1,A3,AA-Other,False,True
5216483990,6.972552,79.886275,3,1,A3,AA-Other,False,True
7085654863,6.914604,79.848666,3,1,A2,AA-Other,False,True
4515020715,6.918737,79.847172,3,1,A2,AA-Other,False,True
669218019,6.920939,79.846478,3,1,A2,AA-Other,False,True
7085654864,6.914579,79.848592,3,1,A2,AA-Other,False,True
4515020731,6.914136,79.848815,3,1,A2,AA-Other,False,True
4585299247,7.064004,80.011123,4,1,A1,AA-Other,False,True
7037793024,6.710654,79.907438,3,1,A2,AA-Other,False,True
6230792100,6.908746,79.895168,3,1,A0,AA-Other,False,True
7625469738,6.908345,79.893112,3,1,A0,AA-Other,False,True
6695505185,7.27245,79.863943,3,1,A3,AA-Other,False,True
4784496253,7.003224,79.956355,3,1,A1,AA-Other,False,True
6536506696,7.009449,79.965403,3,1,A1,AA-Other,False,True
4785723709,7.009419,79.965472,3,1,A1,AA-Other,False,True
4785723991,7.010825,79.966227,3,1,A1,AA-Other,False,True
4785724017,7.011034,79.966354,4,1,A1,AA-Other,False,True
4789587324,7.052459,80.004228,3,1,A1,AA-Other,False,True
4789942110,7.073283,80.016256,3,1,A1,AA-Other,False,True
5316468079,7.073206,80.016171,3,1,A1,AA-Other,False,True
4790000815,7.066471,80.012241,3,1,A1,AA-Other,False,True
6536495262,7.068717,80.01314,3,1,A1,AA-Other,False,True
4790001153,7.066652,80.012323,4,1,A1,AA-Other,False,True
5316437634,7.066608,80.0123,4,1,A1,AA-Other,False,True
4790019632,7.07334,80.0162,4,1,A1,AA-Other,False,True
4790030895,7.073636,80.016556,3,1,A1,AA-Other,False,True
4790019634,7.07327,80.016123,4,1,A1,AA-Other,False,True
4790030893,7.073585,80.016608,4,1,A1,AA-Other,False,True
4790030894,7.073705,80.016637,3,1,A1,AA-Other,False,True
4963408994,7.085983,80.033362,4,2,A1;A33,AA-AA,True,True
4790030896,7.073652,80.016689,4,1,A1,AA-Other,False,True
4807150323,7.877648,80.011018,3,1,A10,AA-Other,False,True
4807150339,7.877327,80.011249,3,1,A10,AA-Other,False,True
4807150337,7.877636,80.010852,3,1,A10,AA-Other,False,True
4807150328,7.877725,80.01093,4,1,A10,AA-Other,False,True
4807150333,7.877561,80.010926,3,1,A10,AA-Other,False,True
4913504514,7.80839,80.076525,3,1,A10,AA-Other,False,True
4814119737,7.340235,80.993991,3,1,A26,AA-Other,False,True
4814119780,7.340038,80.99301,4,1,A26,AA-Other,False,True
4814119747,7.340196,80.993019,3,1,A26,AA-Other,False,True
4814119803,7.340313,80.993995,4,1,A26,AA-Other,False,True
4814119752,7.340054,80.992871,4,1,A26,AA-Other,False,True
4814119802,7.340312,80.994084,4,1,A26,AA-Other,False,True
4851072864,6.623403,80.543188,3,1,A4,AA-Other,False,True
4851065502,6.62349,80.543157,3,1,A4,AA-Other,False,True
4851065496,6.62341,80.543094,3,1,A4,AA-Other,False,True
4851066124,6.623393,80.543178,3,1,A18,AA-Other,False,True
4851072874,6.623462,80.543193,3,1,A4,AA-Other,False,True
4881181012,7.698719,81.718192,3,1,A4,AA-Other,False,True
6495594259,7.683717,81.727014,3,1,A4,AA-Other,False,True
6511383113,7.656079,80.220686,3,1,A10,AA-Other,False,True
8014344204,8.126079,80.56312,3,1,A9,AA-Other,False,True
4929241911,7.248056,80.343256,4,1,A21,AA-Other,False,True
5237485234,7.2508,80.36813,3,1,A1,AA-Other,False,True
5237485233,7.250794,80.368069,3,1,A1,AA-Other,False,True
4929241932,7.248034,80.343197,4,1,A21,AA-Other,False,True
4944055507,7.487129,80.364777,3,1,A10,AA-Other,False,True
5248343437,7.488733,80.362015,4,1,A10,AA-Other,False,True
4944055508,7.487083,80.364928,4,1,A10,AA-Other,False,True
4944055634,7.487136,80.364951,4,1,A10,AA-Other,False,True
9513937138,7.487124,80.36503,4,1,A10,AA-Other,False,True
4963408990,7.086632,80.03246,3,1,A33,AA-Other,False,True
4963408992,7.086046,80.033431,4,2,A1;A33,AA-AA,True,True
5055655447,8.355823,80.417918,3,1,A20,AA-Other,False,True
8953454696,8.355651,80.416813,3,1,A20,AA-Other,False,True
5055655457,8.355921,80.418014,3,1,A12,AA-Other,False,True
5055655461,8.355813,80.41804,3,1,A12,AA-Other,False,True
5055655453,8.355839,80.418053,3,1,A12,AA-Other,False,True
5140888508,7.248124,80.343196,4,1,A21,AA-Other,False,True
3219914003,7.248384,80.343625,3,1,A21,AA-Other,False,True
5142136907,6.155039,81.148794,4,1,A2,AA-Other,False,True
5142136908,6.155003,81.14873,4,1,A2,AA-Other,False,True
5144316609,6.154924,81.148779,3,1,A2,AA-Other,False,True
6248011187,6.153512,81.145899,3,1,A2,AA-Other,False,True
5169879064,8.03007,79.831221,3,1,A10,AA-Other,False,True
5169879070,8.030063,79.831053,3,1,A10,AA-Other,False,True
5197144862,6.967766,79.902329,3,1,A1,AA-Other,False,True
5197144866,6.967826,79.901562,4,1,A1,AA-Other,False,True
6225766462,6.967299,79.901146,3,1,A1,AA-Other,False,True
5212490345,5.958578,80.530052,3,1,A24,AA-Other,False,True
5212490356,5.954874,80.533495,3,1,A24,AA-Other,False,True
5234940057,6.032509,80.216716,3,1,A2,AA-Other,False,True
12126721597,6.032811,80.214993,3,1,A2,AA-Other,False,True
5245953959,7.486682,80.36658,3,1,A10,AA-Other,False,True
5245953965,7.486743,80.366727,3,1,A10,AA-Other,False,True
5248343448,7.487183,80.364738,3,1,A10,AA-Other,False,True
3871146840,7.166695,80.57239,4,1,A5,AA-Other,False,True
5280287630,7.011124,79.966321,3,1,A1,AA-Other,False,True
5280287631,7.011067,79.966287,3,1,A1,AA-Other,False,True
5300890594,6.680343,80.402412,3,1,A4,AA-Other,False,True
5302260364,8.035156,80.599689,3,1,A9,AA-Other,False,True
3518425520,8.040696,80.597063,3,1,A9,AA-Other,False,True
5302260404,8.03478,80.599845,3,1,A9,AA-Other,False,True
5315984604,7.091212,79.996309,3,1,A33,AA-Other,False,True
5315984610,7.091163,79.997473,3,1,A33,AA-Other,False,True
5315984609,7.091144,79.99811,3,1,A33,AA-Other,False,True
3799780754,7.09109,79.999312,3,1,A33,AA-Other,False,True
5315988834,7.091594,79.994863,3,1,A33,AA-Other,False,True
5316437630,7.066887,80.012436,3,1,A1,AA-Other,False,True
6536495259,7.072446,80.015345,3,1,A1,AA-Other,False,True
6227950832,7.333692,80.299949,3,1,A19,AA-Other,False,True
6227950822,7.329796,80.303633,4,1,A19,AA-Other,False,True
5342371002,7.329874,80.303636,4,1,A19,AA-Other,False,True
5353821700,7.329847,80.303832,3,1,A19,AA-Other,False,True
13572508097,8.320807,80.394523,3,1,A12,AA-Other,False,True
9676457521,6.847313,79.926397,3,1,A4,AA-Other,False,True
5804555894,7.219455,79.845479,3,1,A3,AA-Other,False,True
3914008960,6.841472,79.964518,3,1,A4,AA-Other,False,True
5969063938,6.839343,79.969967,3,1,A4,AA-Other,False,True
9676457522,6.847004,79.926854,3,1,A4,AA-Other,False,True
6227950792,7.333498,80.299846,3,1,A19,AA-Other,False,True
6227950833,7.33362,80.29991,3,1,A19,AA-Other,False,True
6227950826,7.329766,80.30337,3,1,A19,AA-Other,False,True
6227950824,7.32987,80.303607,4,1,A19,AA-Other,False,True
6228139620,6.647426,80.701381,3,1,A4,AA-Other,False,True
6228139621,6.647536,80.701261,3,1,A4,AA-Other,False,True
6248011210,6.152874,81.144693,4,1,A2,AA-Other,False,True
6258386252,6.923204,79.852371,3,1,A4,AA-Other,False,True
6258386253,6.922958,79.852455,4,1,A4,AA-Other,False,True
6272317584,5.97386,80.438316,5,1,A2,AA-Other,False,True
13695573498,5.974112,80.438217,3,1,A2,AA-Other,False,True
13695595606,5.973793,80.438986,3,1,A2,AA-Other,False,True
6276892160,7.086831,79.890424,4,1,A3,AA-Other,False,True
2731988118,7.874158,80.651034,3,1,A9,AA-Other,False,True
6291947089,8.320848,80.394566,3,1,A12,AA-Other,False,True
6292190472,6.841185,79.965313,3,1,A4,AA-Other,False,True
6294143289,6.872856,81.350578,3,1,A4,AA-Other,False,True
4004620083,7.293221,80.63498,3,1,A1,AA-Other,False,True
6388461497,6.847517,79.86599,3,1,A2,AA-Other,False,True
6475692032,6.032568,80.217222,3,1,A2,AA-Other,False,True
7030628001,6.846308,79.948492,3,1,A4,AA-Other,False,True
13682136254,6.84148,79.96444,3,1,A4,AA-Other,False,True
6492867598,6.037783,80.250111,4,1,A17,AA-Other,False,True
6492867585,6.037771,80.249798,3,1,A17,AA-Other,False,True
13698912444,6.037841,80.249797,3,1,A17,AA-Other,False,True
13698912446,6.037774,80.249994,4,1,A17,AA-Other,False,True
6492867599,6.037879,80.250113,4,1,A17,AA-Other,False,True
13698912417,6.037911,80.25039,3,1,A17,AA-Other,False,True
6495360806,7.720462,81.701158,3,1,A4,AA-Other,False,True
2078972802,7.721709,81.702793,3,1,A4,AA-Other,False,True
6495360843,7.720307,81.701161,3,1,A4,AA-Other,False,True
2382030373,7.718023,81.699012,3,1,A4,AA-Other,False,True
6495398254,7.717262,81.71014,3,1,A4,AA-Other,False,True
6495398255,7.716036,81.710502,3,1,A4,AA-Other,False,True
13740014577,7.712395,81.710344,3,1,A4,AA-Other,False,True
6495398273,7.721723,81.702935,3,1,A4,AA-Other,False,True
6495594238,7.93967,81.000436,3,1,A11,AA-Other,False,True
7262773170,7.672911,81.73349,3,1,A4,AA-Other,False,True
6495594260,7.683689,81.726962,3,1,A4,AA-Other,False,True
6495621993,7.69868,81.718118,3,1,A4,AA-Other,False,True
6495621995,7.704112,81.714925,3,1,A4,AA-Other,False,True
6495621994,7.704145,81.714985,3,1,A4,AA-Other,False,True
4712510859,7.712291,81.710239,3,1,A4,AA-Other,False,True
8865864660,7.308192,80.6372,4,1,A9,AA-Other,False,True
6509196189,7.308082,80.637129,3,1,A9,AA-Other,False,True
6509196200,7.307425,80.636417,3,1,A9,AA-Other,False,True
6511383094,7.655668,80.221021,3,1,A10,AA-Other,False,True
